"prolific_pid","session_id","completed_date_time","id","tp","tn","fp","fn","condition","trial","nregions","trial_id","ntrials","alpha","block_id","block","adj_trial_id"
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10516,2,4,0,6,"ci",23,"12",1,12,0.05,1,1,-0.971428571428571
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10519,2,5,0,5,"ci",10,"12",2,12,0.05,2,1,-0.942857142857143
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10521,2,4,0,6,"ci",33,"12",3,12,0.05,3,1,-0.914285714285714
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10523,0,6,0,6,"ci",20,"12",4,12,0.05,4,1,-0.885714285714286
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10526,1,2,0,9,"ci",7,"12",5,12,0.05,5,1,-0.857142857142857
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10529,1,8,0,3,"ci",30,"12",6,12,0.05,6,1,-0.828571428571429
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10532,1,5,0,6,"ci",17,"12",7,12,0.05,7,1,-0.8
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10535,2,4,0,6,"ci",4,"12",8,12,0.05,8,1,-0.771428571428571
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10537,2,4,0,6,"ci",27,"12",9,12,0.05,9,1,-0.742857142857143
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10539,1,6,0,5,"ci",14,"12",10,12,0.05,10,1,-0.714285714285714
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10541,0,7,0,5,"ci",1,"12",11,12,0.05,11,1,-0.685714285714286
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10542,2,7,0,3,"ci",24,"12",12,12,0.05,12,1,-0.657142857142857
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10545,2,7,0,3,"ci",11,"12",13,12,0.05,13,1,-0.628571428571429
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10547,0,6,0,6,"ci",34,"12",14,12,0.05,14,1,-0.6
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10548,1,6,0,5,"ci",21,"12",15,12,0.05,15,1,-0.571428571428571
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10551,0,7,0,5,"ci",8,"12",16,12,0.05,16,1,-0.542857142857143
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10553,1,5,0,6,"ci",31,"12",17,12,0.05,17,1,-0.514285714285714
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10554,1,7,0,4,"ci",18,"12",18,12,0.05,18,1,-0.485714285714286
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10555,1,10,0,1,"ci",5,"12",19,12,0.05,19,1,-0.457142857142857
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10557,1,6,0,5,"ci",28,"12",20,12,0.05,20,1,-0.428571428571429
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10558,2,4,0,6,"ci",15,"12",21,12,0.05,21,1,-0.4
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10559,0,5,0,7,"ci",2,"12",22,12,0.05,22,1,-0.371428571428571
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10562,0,6,0,6,"ci",25,"12",23,12,0.05,23,1,-0.342857142857143
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10564,2,7,0,3,"ci",12,"12",24,12,0.05,24,1,-0.314285714285714
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10566,2,5,0,5,"ci",35,"12",25,12,0.05,25,1,-0.285714285714286
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10568,0,6,0,6,"ci",22,"12",26,12,0.05,26,1,-0.257142857142857
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10570,2,6,0,4,"ci",9,"12",27,12,0.05,27,1,-0.228571428571429
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10572,0,11,0,1,"ci",32,"12",28,12,0.05,28,1,-0.2
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10574,0,6,0,6,"ci",19,"12",29,12,0.05,29,1,-0.171428571428571
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10575,1,8,0,3,"ci",6,"12",30,12,0.05,30,1,-0.142857142857143
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10577,0,5,0,7,"ci",29,"12",31,12,0.05,31,1,-0.114285714285714
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10578,0,7,0,5,"ci",16,"12",32,12,0.05,32,1,-0.0857142857142857
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10580,4,5,0,3,"ci",3,"12",33,12,0.05,33,1,-0.0571428571428572
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10581,1,3,0,8,"ci",26,"12",34,12,0.05,34,1,-0.0285714285714286
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10583,1,6,0,5,"ci",13,"12",35,12,0.05,35,1,0
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10585,1,3,0,4,"ci",23,"8",36,8,0.05,36,2,0.0285714285714285
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10586,2,2,0,4,"ci",10,"8",37,8,0.05,37,2,0.0571428571428572
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10587,1,4,0,3,"ci",33,"8",38,8,0.05,38,2,0.0857142857142856
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10589,0,5,0,3,"ci",20,"8",39,8,0.05,39,2,0.114285714285714
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10590,0,2,0,6,"ci",7,"8",40,8,0.05,40,2,0.142857142857143
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10591,1,6,0,1,"ci",30,"8",41,8,0.05,41,2,0.171428571428571
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10593,1,3,0,4,"ci",17,"8",42,8,0.05,42,2,0.2
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10595,0,2,0,6,"ci",4,"8",43,8,0.05,43,2,0.228571428571429
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10596,1,3,0,4,"ci",27,"8",44,8,0.05,44,2,0.257142857142857
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10598,2,4,0,2,"ci",14,"8",45,8,0.05,45,2,0.285714285714286
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10599,1,4,0,3,"ci",1,"8",46,8,0.05,46,2,0.314285714285714
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10600,1,4,0,3,"ci",24,"8",47,8,0.05,47,2,0.342857142857143
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10602,0,4,0,4,"ci",11,"8",48,8,0.05,48,2,0.371428571428571
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10603,0,5,0,3,"ci",34,"8",49,8,0.05,49,2,0.4
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10605,3,4,0,1,"ci",21,"8",50,8,0.05,50,2,0.428571428571429
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10606,0,5,0,3,"ci",8,"8",51,8,0.05,51,2,0.457142857142857
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10607,3,3,0,2,"ci",31,"8",52,8,0.05,52,2,0.485714285714286
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10609,0,4,0,4,"ci",18,"8",53,8,0.05,53,2,0.514285714285714
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10610,0,8,0,0,"ci",5,"8",54,8,0.05,54,2,0.542857142857143
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10612,0,4,0,4,"ci",28,"8",55,8,0.05,55,2,0.571428571428571
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10613,3,3,0,2,"ci",15,"8",56,8,0.05,56,2,0.6
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10615,0,3,0,5,"ci",2,"8",57,8,0.05,57,2,0.628571428571429
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10616,1,5,0,2,"ci",25,"8",58,8,0.05,58,2,0.657142857142857
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10617,0,4,0,4,"ci",12,"8",59,8,0.05,59,2,0.685714285714286
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10619,2,3,0,3,"ci",35,"8",60,8,0.05,60,2,0.714285714285714
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10620,1,2,0,5,"ci",22,"8",61,8,0.05,61,2,0.742857142857143
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10622,1,4,0,3,"ci",9,"8",62,8,0.05,62,2,0.771428571428571
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10623,0,7,0,1,"ci",32,"8",63,8,0.05,63,2,0.8
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10624,0,5,0,3,"ci",19,"8",64,8,0.05,64,2,0.828571428571429
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10625,1,5,0,2,"ci",6,"8",65,8,0.05,65,2,0.857142857142857
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10626,0,3,0,5,"ci",29,"8",66,8,0.05,66,2,0.885714285714286
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10627,0,5,0,3,"ci",16,"8",67,8,0.05,67,2,0.914285714285714
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10629,0,5,0,3,"ci",3,"8",68,8,0.05,68,2,0.942857142857143
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10630,0,3,0,5,"ci",26,"8",69,8,0.05,69,2,0.971428571428572
"3bb9d0db","5e9cfc25e162fd224093944c",2020-04-20 02:06:37,10631,1,3,0,4,"ci",13,"8",70,8,0.05,70,2,1
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10515,6,1,1,0,"ci",7,"8",1,8,0.05,1,1,-0.971428571428571
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10517,4,1,3,0,"ci",14,"8",2,8,0.05,2,1,-0.942857142857143
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10518,4,2,2,0,"ci",21,"8",3,8,0.05,3,1,-0.914285714285714
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10520,4,3,1,0,"ci",28,"8",4,8,0.05,4,1,-0.885714285714286
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10522,5,1,2,0,"ci",35,"8",5,8,0.05,5,1,-0.857142857142857
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10524,2,3,2,1,"ci",6,"8",6,8,0.05,6,1,-0.828571428571429
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10525,4,1,2,1,"ci",13,"8",7,8,0.05,7,1,-0.8
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10527,3,5,0,0,"ci",20,"8",8,8,0.05,8,1,-0.771428571428571
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10528,5,1,2,0,"ci",27,"8",9,8,0.05,9,1,-0.742857142857143
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10530,2,0,5,1,"ci",34,"8",10,8,0.05,10,1,-0.714285714285714
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10531,0,4,4,0,"ci",5,"8",11,8,0.05,11,1,-0.685714285714286
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10533,4,1,3,0,"ci",12,"8",12,8,0.05,12,1,-0.657142857142857
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10534,2,2,3,1,"ci",19,"8",13,8,0.05,13,1,-0.628571428571429
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10536,5,1,2,0,"ci",26,"8",14,8,0.05,14,1,-0.6
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10538,4,3,1,0,"ci",33,"8",15,8,0.05,15,1,-0.571428571428571
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10540,5,2,0,1,"ci",4,"8",16,8,0.05,16,1,-0.542857142857143
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10543,4,0,4,0,"ci",11,"8",17,8,0.05,17,1,-0.514285714285714
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10544,4,2,2,0,"ci",18,"8",18,8,0.05,18,1,-0.485714285714286
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10546,3,3,2,0,"ci",25,"8",19,8,0.05,19,1,-0.457142857142857
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10549,1,3,4,0,"ci",32,"8",20,8,0.05,20,1,-0.428571428571429
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10550,3,2,3,0,"ci",3,"8",21,8,0.05,21,1,-0.4
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10552,5,2,0,1,"ci",10,"8",22,8,0.05,22,1,-0.371428571428571
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10556,5,3,0,0,"ci",17,"8",23,8,0.05,23,1,-0.342857142857143
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10560,4,3,1,0,"ci",24,"8",24,8,0.05,24,1,-0.314285714285714
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10561,5,2,1,0,"ci",31,"8",25,8,0.05,25,1,-0.285714285714286
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10563,5,1,2,0,"ci",2,"8",26,8,0.05,26,1,-0.257142857142857
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10565,3,3,1,1,"ci",9,"8",27,8,0.05,27,1,-0.228571428571429
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10567,3,3,2,0,"ci",16,"8",28,8,0.05,28,1,-0.2
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10569,5,1,2,0,"ci",23,"8",29,8,0.05,29,1,-0.171428571428571
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10571,2,3,3,0,"ci",30,"8",30,8,0.05,30,1,-0.142857142857143
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10573,3,2,2,1,"ci",1,"8",31,8,0.05,31,1,-0.114285714285714
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10576,3,1,4,0,"ci",8,"8",32,8,0.05,32,1,-0.0857142857142857
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10579,5,2,1,0,"ci",15,"8",33,8,0.05,33,1,-0.0571428571428572
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10582,4,1,1,2,"ci",22,"8",34,8,0.05,34,1,-0.0285714285714286
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10584,5,1,2,0,"ci",29,"8",35,8,0.05,35,1,0
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10588,10,2,0,0,"ci",7,"12",36,12,0.05,36,2,0.0285714285714285
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10592,6,5,1,0,"ci",14,"12",37,12,0.05,37,2,0.0571428571428572
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10594,6,3,3,0,"ci",21,"12",38,12,0.05,38,2,0.0857142857142856
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10597,4,5,1,2,"ci",28,"12",39,12,0.05,39,2,0.114285714285714
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10601,7,4,1,0,"ci",35,"12",40,12,0.05,40,2,0.142857142857143
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10604,4,6,2,0,"ci",6,"12",41,12,0.05,41,2,0.171428571428571
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10608,5,4,2,1,"ci",13,"12",42,12,0.05,42,2,0.2
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10611,6,2,4,0,"ci",20,"12",43,12,0.05,43,2,0.228571428571429
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10614,8,3,1,0,"ci",27,"12",44,12,0.05,44,2,0.257142857142857
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10618,5,5,1,1,"ci",34,"12",45,12,0.05,45,2,0.285714285714286
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10621,2,6,4,0,"ci",5,"12",46,12,0.05,46,2,0.314285714285714
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10628,5,4,3,0,"ci",12,"12",47,12,0.05,47,2,0.342857142857143
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10632,6,2,4,0,"ci",19,"12",48,12,0.05,48,2,0.371428571428571
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10633,9,1,2,0,"ci",26,"12",49,12,0.05,49,2,0.4
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10634,8,2,2,0,"ci",33,"12",50,12,0.05,50,2,0.428571428571429
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10635,8,3,1,0,"ci",4,"12",51,12,0.05,51,2,0.457142857142857
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10636,5,2,5,0,"ci",11,"12",52,12,0.05,52,2,0.485714285714286
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10637,5,4,3,0,"ci",18,"12",53,12,0.05,53,2,0.514285714285714
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10638,5,5,1,1,"ci",25,"12",54,12,0.05,54,2,0.542857142857143
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10639,1,3,8,0,"ci",32,"12",55,12,0.05,55,2,0.571428571428571
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10640,7,3,2,0,"ci",3,"12",56,12,0.05,56,2,0.6
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10641,6,3,2,1,"ci",10,"12",57,12,0.05,57,2,0.628571428571429
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10642,6,5,0,1,"ci",17,"12",58,12,0.05,58,2,0.657142857142857
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10643,5,2,5,0,"ci",24,"12",59,12,0.05,59,2,0.685714285714286
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10644,7,3,2,0,"ci",31,"12",60,12,0.05,60,2,0.714285714285714
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10645,7,2,3,0,"ci",2,"12",61,12,0.05,61,2,0.742857142857143
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10646,6,4,2,0,"ci",9,"12",62,12,0.05,62,2,0.771428571428571
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10647,3,2,5,2,"ci",16,"12",63,12,0.05,63,2,0.8
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10648,8,1,3,0,"ci",23,"12",64,12,0.05,64,2,0.828571428571429
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10649,4,3,5,0,"ci",30,"12",65,12,0.05,65,2,0.857142857142857
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10650,4,3,4,1,"ci",1,"12",66,12,0.05,66,2,0.885714285714286
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10651,5,5,2,0,"ci",8,"12",67,12,0.05,67,2,0.914285714285714
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10652,8,1,3,0,"ci",15,"12",68,12,0.05,68,2,0.942857142857143
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10653,5,4,2,1,"ci",22,"12",69,12,0.05,69,2,0.971428571428572
"43276eae","5e9cfc0b7274e522e6fb507f",2020-04-20 02:12:46,10654,7,3,2,0,"ci",29,"12",70,12,0.05,70,2,1
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,10733,1,3,0,4,"ci",17,"8",1,8,0.05,1,1,-0.971428571428571
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,10737,1,5,0,2,"ci",34,"8",2,8,0.05,2,1,-0.942857142857143
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,10745,4,3,0,1,"ci",15,"8",3,8,0.05,3,1,-0.914285714285714
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,10752,1,7,0,0,"ci",32,"8",4,8,0.05,4,1,-0.885714285714286
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,10762,2,3,0,3,"ci",13,"8",5,8,0.05,5,1,-0.857142857142857
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,10768,1,6,0,1,"ci",30,"8",6,8,0.05,6,1,-0.828571428571429
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,10776,1,4,0,3,"ci",11,"8",7,8,0.05,7,1,-0.8
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,10782,1,4,0,3,"ci",28,"8",8,8,0.05,8,1,-0.771428571428571
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,10787,1,4,0,3,"ci",9,"8",9,8,0.05,9,1,-0.742857142857143
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,10834,1,3,0,4,"ci",26,"8",10,8,0.05,10,1,-0.714285714285714
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,10837,0,2,0,6,"ci",7,"8",11,8,0.05,11,1,-0.685714285714286
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,10848,2,4,0,2,"ci",24,"8",12,8,0.05,12,1,-0.657142857142857
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,10855,0,7,1,0,"ci",5,"8",13,8,0.05,13,1,-0.628571428571429
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,10862,3,2,0,3,"ci",22,"8",14,8,0.05,14,1,-0.6
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,10868,1,5,0,2,"ci",3,"8",15,8,0.05,15,1,-0.571428571428571
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,10874,0,5,0,3,"ci",20,"8",16,8,0.05,16,1,-0.542857142857143
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,10882,1,3,1,3,"ci",1,"8",17,8,0.05,17,1,-0.514285714285714
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,10892,1,4,0,3,"ci",18,"8",18,8,0.05,18,1,-0.485714285714286
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,10901,2,3,0,3,"ci",35,"8",19,8,0.05,19,1,-0.457142857142857
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,10911,1,5,0,2,"ci",16,"8",20,8,0.05,20,1,-0.428571428571429
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,10917,0,4,0,4,"ci",33,"8",21,8,0.05,21,1,-0.4
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,10934,3,3,1,1,"ci",14,"8",22,8,0.05,22,1,-0.371428571428571
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,10987,3,3,0,2,"ci",31,"8",23,8,0.05,23,1,-0.342857142857143
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,11000,0,4,0,4,"ci",12,"8",24,8,0.05,24,1,-0.314285714285714
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,11006,0,3,0,5,"ci",29,"8",25,8,0.05,25,1,-0.285714285714286
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,11016,1,2,0,5,"ci",10,"8",26,8,0.05,26,1,-0.257142857142857
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,11023,0,3,0,5,"ci",27,"8",27,8,0.05,27,1,-0.228571428571429
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,11031,1,5,0,2,"ci",8,"8",28,8,0.05,28,1,-0.2
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,11038,0,5,0,3,"ci",25,"8",29,8,0.05,29,1,-0.171428571428571
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,11052,1,5,0,2,"ci",6,"8",30,8,0.05,30,1,-0.142857142857143
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,11061,1,3,0,4,"ci",23,"8",31,8,0.05,31,1,-0.114285714285714
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,11074,1,2,0,5,"ci",4,"8",32,8,0.05,32,1,-0.0857142857142857
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,11086,2,4,0,2,"ci",21,"8",33,8,0.05,33,1,-0.0571428571428572
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,11095,0,3,0,5,"ci",2,"8",34,8,0.05,34,1,-0.0285714285714286
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,11103,0,5,0,3,"ci",19,"8",35,8,0.05,35,1,0
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,11160,2,5,0,5,"ci",17,"12",36,12,0.05,36,2,0.0285714285714285
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,11190,1,6,0,5,"ci",34,"12",37,12,0.05,37,2,0.0571428571428572
"5bced13b","5e9daeceb8a8f30c1215523c",2020-04-20 14:31:32,11211,2,4,0,6,"ci",15,"12",38,12,0.05,38,2,0.0857142857142856
