session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Fluent languages,Nationality,Sex,Student Status
5e9daec7c8df730bd44671b9,5bd170999afb5b00015ba3b1,APPROVED,2020-04-20 14:16:58.367000,2020-04-20 14:46:29.108000,1770.741,50,130,0,100,2020-05-11 15:42:06.714000,29ABE0A0,Portugal,Portugal,Full-Time,Portuguese,English,Portugal,Female,No
5e9daec82b48630bb30a0346,5e544ea329be9008303f9be8,RETURNED,2020-04-20 14:24:59.205000,,1826399.381597,31,47,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5e9daeca1bc5790c36b82ab3,5e9838e92e0de6000afe30e8,REJECTED,2020-04-20 14:16:50.546000,2020-04-20 14:25:08.751000,498.205,30,4,1,87,2020-04-20 18:53:27.011000,NOCODE,Poland,,Full-Time,English,"English, Polish, Russian",Poland,Male,No
5e9daecc98f2c20c98b1e068,5bbb86d40fcf2c00019af26a,APPROVED,2020-04-20 14:16:48.463000,2020-04-20 14:36:38.523000,1190.06,29,134,0,100,2020-05-11 15:42:07.766000,29ABE0A0,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Female,No
5e9daecdbee0af0c320dae57,5bd44f70a296c60001f30fab,RETURNED,2020-04-20 14:16:49.766000,,1826888.858689,25,85,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5e9daeceb8a8f30c1215523c,596275bf0b835400010a75e6,APPROVED,2020-04-20 14:16:51.533000,2020-04-20 14:31:32.466000,880.933,32,175,1,100,2020-05-11 15:42:08.807000,29ABE0A0,DATA EXPIRED,United Kingdom,Unemployed (and job seeking),DATA EXPIRED,"English, Bulgarian",DATA EXPIRED,Female,No
5e9daece08b9930be30f3abc,5dfe0a9bef7f5eab40939973,APPROVED,2020-04-20 14:16:50.073000,2020-04-20 14:42:14.078000,1524.005,19,42,0,100,2020-05-11 15:42:10.242000,29ABE0A0,Poland,Poland,Unemployed (and job seeking),Polish,"Polish, English",Poland,Male,Yes
5e9daece73ed8c0c30f7c2c2,58ab12f1e6afe00001d36237,APPROVED,2020-04-20 14:19:40.959000,2020-04-20 15:12:42.211000,3181.252,33,249,3,99,2020-05-11 15:42:11.309000,29ABE0A0,Greece,Greece,Full-Time,Greek,Italian,Greece,Female,No
5e9daecf831aa00c007bc762,5b95305ed14070000131ceed,APPROVED,2020-04-20 14:17:25.316000,2020-04-20 14:35:37.089000,1091.773,34,180,0,100,2020-05-11 15:42:12.385000,29ABE0A0,Poland,Poland,Full-Time,Polish,"Polish, English",Poland,Male,No
5e9daecfcc1b580b1d8db580,5a280910e5bd400001e19ebd,APPROVED,2020-04-20 14:16:50.908000,2020-04-20 14:38:57.093000,1326.185,23,121,5,96,2020-05-11 15:42:13.434000,29ABE0A0,Portugal,Portugal,Other,Portuguese,English,Portugal,Female,Yes
