session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
5ebae6cb17259108518c0a0d,59b2a2409b194f000186205e,AWAITING REVIEW,2020-05-12 18:11:26.302000,2020-05-12 18:45:47.234000,2060.932,34,333,18,92,,29ABE0A0,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Female,No
5ebae6cb35a992085c11cc52,5e1c9e235514e6034081e552,AWAITING REVIEW,2020-05-12 18:11:23.643000,2020-05-12 19:05:08.035000,3224.392,38,114,1,100,,29ABE0A0,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
5ebae6cb51d7e708b051e1cd,5e8dec74474f9507ba916d5b,RETURNED,2020-05-12 18:11:25.762000,,967222.261268,36,95,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ebae6cb3c9fde083bee7340,5d54383f0d82b90001c5f2c5,AWAITING REVIEW,2020-05-12 18:11:25.818000,2020-05-12 18:32:10.419000,1244.601,27,43,0,100,,29ABE0A0,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
5ebae6cc569ac108f4d0f260,5cba2e9af429ff00159dda71,AWAITING REVIEW,2020-05-12 18:11:24.771000,2020-05-12 19:25:25.300000,4440.529,56,257,3,100,,29ABE0A0,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
5ebae6cc7ceff508097b6f98,5de1868db28cf71e8fd77007,AWAITING REVIEW,2020-05-12 18:11:34.130000,2020-05-12 18:30:02.383000,1108.253,61,150,2,99,,29ABE0A0,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
5ebae6cdff8da307c80f2ddf,5de2e977c0049d31a113991a,RETURNED,2020-05-12 18:11:31.061000,,967217.003455,52,144,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ebae6cd37ff170899449e39,5e6e918521be18444d596213,AWAITING REVIEW,2020-05-12 18:11:25.522000,2020-05-12 18:32:42.664000,1277.142,21,109,0,100,,29ABE0A0,United States,United States,Part-Time,English,United States,Male,Yes
5ebae6cd8314b407ea123e8c,5ea2174cddac5011951f6619,AWAITING REVIEW,2020-05-12 18:11:29.846000,2020-05-12 18:36:21.918000,1492.072,27,61,0,100,,29ABE0A0,United States,United States,Full-Time,English,United States,Male,Yes
5ebae6cd7e02a007e9c781e8,5eb068c92a2b790fc8419051,AWAITING REVIEW,2020-05-12 18:11:25.884000,2020-05-12 18:50:27.833000,2341.949,24,39,0,100,,29ABE0A0,United States,United States,Part-Time,English,United States,Male,Yes
5ebae6ceed644107de044df4,5cf806142780ca001a9d5cee,AWAITING REVIEW,2020-05-12 18:11:26.077000,2020-05-12 18:39:58.163000,1712.086,53,348,0,100,,29ABE0A0,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
5ebae6d03e5ae5078d1f6d4c,5c2f74b169d7820001061b46,RETURNED,2020-05-12 18:11:30.158000,,967218.013466,23,8,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ebae6d0c3d7670802a9935f,5ea1c0f9b35e1109bb93dd20,AWAITING REVIEW,2020-05-12 18:11:28.859000,2020-05-12 18:40:58.838000,1769.979,18,28,0,100,,29ABE0A0,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,Yes
5ebae6d035a99208b5c36ea7,5eac6f740751c02bf93c9e23,AWAITING REVIEW,2020-05-12 18:11:43.715000,2020-05-12 18:48:22.975000,2199.26,22,42,0,100,,29ABE0A0,United States,United States,Unemployed (and job seeking),English,United States,Male,Yes
5ebae6d1885605081d726083,5d51a96b5054110015905fd9,AWAITING REVIEW,2020-05-12 18:15:26.189000,2020-05-12 18:52:41.178000,2234.989,50,287,0,100,,29ABE0A0,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
5ebae6d1c077190787b51772,5de17df32cf2041dc1c2d8ad,AWAITING REVIEW,2020-05-12 18:11:32.529000,2020-05-12 18:45:21.390000,2028.861,22,274,1,100,,29ABE0A0,United States,United States,Full-Time,English,United States,Male,Yes
5ebae6d2e250d508160a8289,5e25ca0e637b4103e19e7168,AWAITING REVIEW,2020-05-12 18:13:18.440000,2020-05-12 18:40:27.748000,1629.308,28,128,2,99,,29ABE0A0,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Female,No
5ebae6d2b9f23a0869c82bff,5ea96e86db6f0307011772f5,AWAITING REVIEW,2020-05-12 18:13:41.273000,2020-05-12 18:41:23.225000,1661.952,29,23,0,100,,29ABE0A0,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
5ebae6d27ceff5085f4de064,595e2b257882150001241158,RETURNED,2020-05-12 18:11:37.283000,,967211.022884,47,479,6,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ebae6d29797f90828d8e7c7,5e834303c36f4604e315adcf,RETURNED,2020-05-12 18:12:05.425000,,967182.880968,40,81,3,95,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
