"session_id","participant_id","status","started_datetime","completed_date_time","time_taken","age","num_approvals","num_rejections","prolific_score","reviewed_at_datetime","entered_code","Country of Birth","Current Country of Residence","Employment Status","First Language","Fluent languages","Nationality","Sex","Student Status"
"5ebaaa11c3d7670008f75ba1","ca489acb","AWAITING REVIEW",2020-05-12 13:52:21,2020-05-12 14:13:04,"1242.607",23,103,4,96,NA,"29ABE0A0","Italy","Italy","Full-Time","Italian","Italian","Italy","Male","No"
"5ebaaa12d9ef2900098cd942","d67bf99a","AWAITING REVIEW",2020-05-12 13:52:18,2020-05-12 14:06:11,"833.468",46,136,1,100,NA,"29ABE0A0","Portugal","Portugal","Full-Time","Portuguese","Portuguese","Portugal","Female","No"
"5ebaaa134164a00009ff6901","6578c321","AWAITING REVIEW",2020-05-12 13:52:19,2020-05-12 14:23:46,"1887.467",20,136,4,97,NA,"29ABE0A0","Portugal","Portugal","Other","Portuguese","English, Portuguese","Portugal","Male","Yes"
"5ebaaa13ff8da3000888eb94","43ef0f31","REJECTED",2020-05-12 13:52:28,2020-05-12 14:18:17,"1549.57",24,18,1,97,2020-05-13 00:40:44,"NOCODE","Italy","Italy","Unemployed (and job seeking)","Italian","Italian, English","Italy","Male","Yes"
"5ebaaa13044e090008d24b98","4333ef06","AWAITING REVIEW",2020-05-12 13:52:35,2020-05-12 15:15:43,"4987.401",18,22,0,100,NA,"29ABE0A0","United Kingdom","United Kingdom","Unemployed (and job seeking)","English","English, Greek","United Kingdom","Male","Yes"
"5ebaaa13b105f100097a623d","2feade86","AWAITING REVIEW",2020-05-12 13:52:19,2020-05-12 14:37:34,"2715.081",24,14,1,94,NA,"29ABE0A0","Romania","Italy","Unemployed (and job seeking)","Italian","Italian, Romanian, English","Italy","Female","Yes"
"5ebaaa14352260000a7e30cf","63c76646","AWAITING REVIEW",2020-05-12 13:52:19,2020-05-12 14:29:19,"2219.317",29,23,0,100,NA,"29ABE0A0","Poland","Poland","Part-Time","Polish","English, Polish","Poland","Male","Yes"
"5ebaaa141725910008e0ba7b","f449fee6","AWAITING REVIEW",2020-05-12 13:52:29,2020-05-12 14:16:44,"1454.304",31,394,0,100,NA,"29ABE0A0","United Kingdom","United Kingdom","Part-Time","English","English","United Kingdom","Male","No"
"5ebaaa1476092f0009f4b7b7","aaa9294a","AWAITING REVIEW",2020-05-12 13:52:20,2020-05-12 14:46:40,"3259.816",19,14,0,100,NA,"29ABE0A0","Portugal","Portugal","Unemployed (and job seeking)","Portuguese","Portuguese, English","Portugal","Male","Yes"
"5ebaaa146befc1000b9f70a5","d0d36aa1","AWAITING REVIEW",2020-05-12 13:52:48,2020-05-12 14:38:59,"2771.088",20,19,0,100,NA,"29ABE0A0","United Kingdom","United Kingdom","Other","English","English","United Kingdom","Male","Yes"
