"session_id","participant_id","status","started_datetime","completed_date_time","time_taken","age","num_approvals","num_rejections","prolific_score","reviewed_at_datetime","entered_code","Country of Birth","Current Country of Residence","Employment Status","First Language","Nationality","Sex","Student Status"
"5ebaeb06fae31208c5693ef6","6d65868d","AWAITING REVIEW",2020-05-12 18:29:28,2020-05-12 18:48:42,"1153.805",30,72,0,100,NA,"29ABE0A0","Canada","Canada","Part-Time","English","Canada","Female","No"
"5ebaeb064fa5d7090771f1d7","cb429598","AWAITING REVIEW",2020-05-12 18:29:37,2020-05-12 18:54:49,"1512.164",29,15,0,100,NA,"29ABE0A0","United Kingdom",NA,"Full-Time","English","United Kingdom","Female","No"
"5ebaeb0694238208e1f31da0","5054b53f","AWAITING REVIEW",2020-05-12 18:29:29,2020-05-12 18:45:55,"986.629",28,293,0,100,NA,"29ABE0A0","United States","United States","Full-Time","English","United States","Male","No"
"5ebaeb06172cca087421f0cb","d281f6ac","RETURNED",2020-05-12 18:29:30,NA,"968957.37549",37,58,0,100,NA,NA,"CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED"
"5ebaeb06569ac1084511d27a","0a1a3697","AWAITING REVIEW",2020-05-12 18:29:36,2020-05-12 18:51:12,"1295.829",30,158,1,100,NA,"29ABE0A0","United States","United States","Full-Time","English","United States","Female","No"
"5ebaeb06fa827c08f939edc7","5762d202","RETURNED",2020-05-12 18:30:14,NA,"968913.261453",38,117,2,99,NA,NA,"CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED"
"5ebaeb06c7205108fad30e80","3b5fa843","RETURNED",2020-05-12 18:29:26,NA,"968960.812519",36,82,0,100,NA,NA,"CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED"
"5ebaeb0792e9c70811af9883","c72d5c85","AWAITING REVIEW",2020-05-12 18:29:30,2020-05-12 18:47:00,"1049.81",31,186,0,100,NA,"29ABE0A0","United States","United States","Unemployed (and job seeking)","English","United States","Female","No"
"5ebaeb07c7205108fad30e81","4212f1cc","AWAITING REVIEW",2020-05-12 18:29:36,2020-05-12 19:09:20,"2383.874",21,33,0,100,NA,"29ABE0A0","United States","United Kingdom","Part-Time","English","United Kingdom","Female","Yes"
"5ebaeb07bee81c082f971538","a9bf1b5c","RETURNED",2020-05-12 18:29:32,NA,"968954.980629",34,147,3,98,NA,NA,"CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED"
"5ebaeb08e95c4c087826bb1b","cf968ccb","AWAITING REVIEW",2020-05-12 18:29:48,2020-05-12 18:49:37,"1189.048",18,11,0,100,NA,"29ABE0A0","United Kingdom","United Kingdom","Other","English","United Kingdom","Female","Yes"
"5ebaeb08e767b4086666c5f3","9342accc","RETURNED",2020-05-12 18:29:30,NA,"968957.366817",24,23,0,100,NA,NA,"CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED"
"5ebaeb09b586b4080eff5272","850dc7c2","RETURNED",2020-05-12 18:29:32,NA,"968955.299432",NA,55,0,100,NA,NA,"CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED"
"5ebaeb09fa1e09084c274a2d","a9f0b6d1","AWAITING REVIEW",2020-05-12 18:33:32,2020-05-12 18:53:13,"1180.924",33,123,2,99,NA,"29ABE0A0","South Africa","United Kingdom","Unemployed (and job seeking)","English","United Kingdom","Female","No"
"5ebaeb0a6bda4509373ba647","e233f2f8","AWAITING REVIEW",2020-05-12 18:29:31,2020-05-12 18:50:43,"1271.877",24,75,1,100,NA,"29ABE0A0","United Kingdom","United Kingdom","Full-Time","English","United Kingdom","Male","No"
"5ebaeb45ebfffa08bd06bf3d","cdc214cc","AWAITING REVIEW",2020-05-12 18:34:18,2020-05-12 19:16:05,"2507.674",28,69,0,100,NA,"29ABE0A0","United States","United States","Full-Time","English","United States","Male","No"
"5ebaeb6dd1ba38082762a4ff","5834a663","AWAITING REVIEW",2020-05-12 18:39:35,2020-05-12 19:10:51,"1876.21",25,423,1,100,NA,"29ABE0A0","Gambia","United States","Full-Time","English","Gambia","Female","No"
"5ebaec3dad93e2086eca7c30","cda037e3","AWAITING REVIEW",2020-05-12 18:35:11,2020-05-12 19:02:50,"1658.841",38,33,0,100,NA,"29ABE0A0","United Kingdom","United Kingdom","Full-Time","English","United Kingdom","Male","No"
"5ebaec74b9f23a0937252406","44b6dd6d","RETURNED",2020-05-12 18:35:47,NA,"968580.169401",54,533,3,100,NA,NA,"CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED"
"5ebaeccdc7f8c208e2392f5e","14a22359","AWAITING REVIEW",2020-05-12 18:37:01,2020-05-12 18:57:07,"1205.442",32,221,0,100,NA,"29ABE0A0","Brazil","United States","Full-Time","English","United States","Male","No"
"5ebaed483576b508afab2d90","87201ca8","AWAITING REVIEW",2020-05-12 18:39:04,2020-05-12 19:20:53,"2509.008",31,155,1,100,NA,"29ABE0A0","Nigeria","United Kingdom","Full-Time","English","United Kingdom","Male","No"
"5ebaed53b46f9c09a61c4dd0","6fe9b65b","AWAITING REVIEW",2020-05-12 18:39:17,2020-05-12 19:05:33,"1575.892",41,11,1,96,NA,"29ABE0A0","India","United Kingdom","Full-Time","English","United Kingdom","Female","No"
"5ebaeda13f4c6109a52a34b8","8aac442e","TIMED-OUT",2020-05-12 18:40:42,NA,"968285.121765",77,897,4,100,NA,NA,"United States","United States",NA,"English","United States","Male",NA
"5ebaf02813a167094c82a81b","e08dc8c2","AWAITING REVIEW",2020-05-12 18:51:24,2020-05-12 19:04:09,"764.226",19,37,0,100,NA,"29ABE0A0","United States","United States","Part-Time","English","United States","Male","Yes"
"5ebaf028b5c4fc09414196da","cf713d34","AWAITING REVIEW",2020-05-12 18:51:26,2020-05-12 19:14:52,"1406.671",30,105,0,100,NA,"29ABE0A0","Ireland","United States","Full-Time","English","United States","Male","No"
"5ebaf0281269c7085cc64ecd","dba50c14","AWAITING REVIEW",2020-05-12 18:51:32,2020-05-12 19:04:29,"776.556",29,7,0,100,NA,"29ABE0A0","United Kingdom","United Kingdom","Part-Time","English","United Kingdom","Female","Yes"
"5ebaf0285b160109e4db83bf","d4d4a888","AWAITING REVIEW",2020-05-12 18:51:20,2020-05-12 19:20:03,"1722.373",19,44,0,100,NA,"29ABE0A0","United States","United States","Unemployed (and job seeking)","English","United States","Female","Yes"
"5ebaf029b698800a0335601a","48660252","REJECTED",2020-05-12 18:52:27,2020-05-12 19:02:33,"606.776",26,84,4,96,2020-05-13 00:37:54,"NOCODE","Austria","Switzerland","Part-Time","English","Austria","Female","Yes"
"5ebaf0b15f72f608e5f68e3c","fe879f98","AWAITING REVIEW",2020-05-12 18:58:26,2020-05-12 19:15:44,"1037.668",22,237,3,99,NA,"29ABE0A0","United Kingdom","United Kingdom","Part-Time","English","United Kingdom","Male","Yes"
"5ebaf0b1172cca098b7b05d1","c931f85d","AWAITING REVIEW",2020-05-12 18:53:50,2020-05-12 19:20:52,"1621.917",18,78,0,100,NA,"29ABE0A0","United States","United States","Unemployed (and job seeking)","English","United States","Male","Yes"
"5ebafe16a635cf0b33826353","83837fc9","AWAITING REVIEW",2020-05-12 19:51:07,2020-05-12 20:13:27,"1339.643",32,90,0,100,NA,"29ABE0A0","United Kingdom","United Kingdom","Unemployed (and job seeking)","English","United Kingdom","Female","No"
"5ebb0751b41f4d0c4cbe9fa8","8ec7e069","RETURNED",2020-05-12 20:30:13,NA,"961714.274798",36,143,0,100,NA,NA,"CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED"
"5ebb09fea0b0860cabf6ab38","e50c099c","RETURNED",2020-05-12 20:41:40,NA,"961027.941875",18,64,1,100,NA,NA,"CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED"
"5ebb0b2fd2bedd0c54be9bda","25483410","AWAITING REVIEW",2020-05-12 20:49:42,2020-05-12 21:09:35,"1192.871",26,457,4,99,NA,"29ABE0A0","United States","United States","Full-Time","English","United States","Female","Yes"
"5ebb417d044e0910d07c7992","3aff9c91","AWAITING REVIEW",2020-05-13 00:38:47,2020-05-13 01:02:28,"1420.286",27,436,1,100,NA,"29ABE0A0","United States","United States","Not in paid work (e.g. homemaker', 'retired or disabled)","English","United States","Male","No"
"5ebb417e5a9c461140d9167b","527c92dd","TIMED-OUT",2020-05-13 00:38:22,NA,"946825.728125",22,24,3,87,NA,NA,"United States","United States","Part-Time","English","Colombia","Female","No"
"5ebb5bb312025912b30f9995","c0f79edb","AWAITING REVIEW",2020-05-13 02:30:59,2020-05-13 03:36:58,"3958.827",34,603,3,100,NA,"29ABE0A0","Zimbabwe","United States","Full-Time","English","United States","Female","No"
