"id","prolific_pid","session_id","responses","tp","tn","fp","fn","cumulative_pay","condition","incentive","trial","duration","flags"
28438,"5e05f2cd8f1faffed2bfcbb3","5ebaaa08198b2c0009c84e04","8,3,9,1,12,5",5,6,-1,0,-25360,"raw-data","5",12,18.983,
28439,"5e3f363e19be0d19b8798e4e","5ebaaa100f799d0009c5c816","null",0,11,0,-1,-19680,"raw-data","5",32,5.675,
28440,"5e88bda9c39d4802394c0017","5ebaaa1476092f0009f4b7b7","6,3",2,2,0,-8,-840,"raw-data","5",7,10.592,
28441,"5cdc18f9a6cd170019126bbd","5ebaaa02fa827c000932a3ef","null",0,4,0,-4,-15520,"raw-data","5",11,146.201,
28442,"5dbcb703f621f0250a7d597a","5ebaaa61ee8f8f0008586cd3","6,2,8,5,3,7",5,2,-1,0,-23040,"hops-1","5",27,30.881,
28443,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","6,7,4",2,3,-1,-2,-10480,"raw-data","5",1,28.546,
28444,"5ddc44c3cf08aaba9231385d","5ebaaa0e3e42a70009e759a4","5,11",2,6,0,-4,-16360,"raw-data","5",34,31.613,
28445,"5e88bda9c39d4802394c0017","5ebaaa1476092f0009f4b7b7","8,4",1,10,-1,0,-1000,"raw-data","5",32,13.289,
28446,"5cdc18f9a6cd170019126bbd","5ebaaa02fa827c000932a3ef","2,6,4,7",3,3,-1,-1,-15800,"raw-data","5",28,18.727,
28447,"5e05f2cd8f1faffed2bfcbb3","5ebaaa08198b2c0009c84e04","3,7,9,10,6,12,4,8,5",5,3,-4,0,-26720,"raw-data","5",11,28.413,
28448,"5dbcb703f621f0250a7d597a","5ebaaa61ee8f8f0008586cd3","7,6,1,2,5",5,3,0,0,-22880,"hops-1","5",26,22.711,
28449,"5e3f363e19be0d19b8798e4e","5ebaaa100f799d0009c5c816","1,10",1,3,-1,-7,-20120,"raw-data","5",33,29.886,
28450,"5e88bda9c39d4802394c0017","5ebaaa1476092f0009f4b7b7","3,12,6,2",4,6,0,-2,-840,"raw-data","5",21,9.93,
28451,"5e3f363e19be0d19b8798e4e","5ebaaa100f799d0009c5c816","1",0,5,-1,-6,-20520,"raw-data","5",34,6.995,
28452,"5cdc18f9a6cd170019126bbd","5ebaaa02fa827c000932a3ef","5,8,4",3,4,0,-1,-15680,"raw-data","5",9,17.949,
28453,"5e88bda9c39d4802394c0017","5ebaaa1476092f0009f4b7b7","3,2",2,5,0,-5,-800,"raw-data","5",10,10.331,
28454,"5dbcb703f621f0250a7d597a","5ebaaa61ee8f8f0008586cd3","1,2,6,4",3,4,-1,0,-23120,"hops-1","5",25,21.562,
28455,"5ddc44c3cf08aaba9231385d","5ebaaa0e3e42a70009e759a4","5,10,4,12",4,4,0,-4,-16280,"raw-data","5",27,26.62,
28456,"5e05f2cd8f1faffed2bfcbb3","5ebaaa08198b2c0009c84e04","4,12,10,2,9,3",6,5,0,-1,-26520,"raw-data","5",10,23.296,
28457,"5e3f363e19be0d19b8798e4e","5ebaaa100f799d0009c5c816","11",1,5,0,-6,-20520,"raw-data","5",35,14.312,
28458,"5e3f363e19be0d19b8798e4e","5ebaaa100f799d0009c5c816","11",1,5,0,-6,0,"raw-data","5",35,15.056,"Trial counts don't match 69"
28459,"5e88bda9c39d4802394c0017","5ebaaa1476092f0009f4b7b7","1,6,12,8",4,5,0,-3,-680,"raw-data","5",35,13.511,
28460,"5e851e74b69f7b0ff76d287b","5ebaaa13044e090008d24b98","7,10,5,8,11,4,12,6",8,4,0,0,-6600,"raw-data","5",27,36.241,
28461,"5cdc18f9a6cd170019126bbd","5ebaaa02fa827c000932a3ef","null",0,3,0,-5,-15720,"raw-data","5",26,18.207,
28462,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","2,8,4,3",3,3,-1,-1,-10760,"raw-data","5",14,19.293,
28463,"5e88bda9c39d4802394c0017","5ebaaa1476092f0009f4b7b7","12,10,11,3",4,7,0,-1,-480,"raw-data","5",24,16.869,
28464,"5cdc18f9a6cd170019126bbd","5ebaaa02fa827c000932a3ef","4,2",2,2,0,-4,-15720,"raw-data","5",7,16.152,
28465,"5e05f2cd8f1faffed2bfcbb3","5ebaaa08198b2c0009c84e04","1,11,9,10,12,4,6,5",6,4,-2,0,-27080,"raw-data","5",9,30.412,
28466,"5ddc44c3cf08aaba9231385d","5ebaaa0e3e42a70009e759a4","12,5,6",3,6,0,-3,-16160,"raw-data","5",20,19.116,
28467,"5e88bda9c39d4802394c0017","5ebaaa1476092f0009f4b7b7","12,3,2",3,6,0,-3,-360,"raw-data","5",13,9.471,
28468,"5e88bda9c39d4802394c0017","5ebaaa1476092f0009f4b7b7","4,9",2,5,0,-5,-320,"raw-data","5",2,9.048,
28469,"5cdc18f9a6cd170019126bbd","5ebaaa02fa827c000932a3ef","4,8,2",2,3,-1,-2,-16040,"raw-data","5",24,20.547,
28470,"5dbcb703f621f0250a7d597a","5ebaaa61ee8f8f0008586cd3","8,2,7,1,4",4,3,-1,0,-23360,"hops-1","5",24,52.173,
28471,"5ddc44c3cf08aaba9231385d","5ebaaa0e3e42a70009e759a4","3,12,5,7,9,2",4,4,-2,-2,-16800,"raw-data","5",13,18.631,
28472,"5e88bda9c39d4802394c0017","5ebaaa1476092f0009f4b7b7","8,4,12,10",4,4,0,-4,-240,"raw-data","5",27,9.856,
28473,"5e05f2cd8f1faffed2bfcbb3","5ebaaa08198b2c0009c84e04","12,9,2,7,11,6",4,5,-2,-1,-27680,"raw-data","5",8,31.476,
28474,"5e88bda9c39d4802394c0017","5ebaaa1476092f0009f4b7b7","7,8",0,5,-2,-5,-1000,"raw-data","5",16,11.667,
28475,"5cdc18f9a6cd170019126bbd","5ebaaa02fa827c000932a3ef","3,2",0,6,-2,0,-16680,"raw-data","5",5,23.525,
28476,"5ddc44c3cf08aaba9231385d","5ebaaa0e3e42a70009e759a4","10,6,2,4,7,3",4,6,-2,0,-17360,"raw-data","5",6,23.306,
28477,"5e88bda9c39d4802394c0017","5ebaaa1476092f0009f4b7b7","10,7",1,9,-1,-1,-1200,"raw-data","5",5,9.037,
28478,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","8,4,2,5,6",4,2,-1,-1,-11040,"raw-data","5",27,36.262,
28479,"5e851e74b69f7b0ff76d287b","5ebaaa13044e090008d24b98","10,5,12,1,11",4,5,-1,-2,-6840,"raw-data","5",34,63.627,
28480,"5e88bda9c39d4802394c0017","5ebaaa1476092f0009f4b7b7","2,5,11",3,8,0,-1,-1000,"raw-data","5",30,6.514,
28481,"5e88bda9c39d4802394c0017","5ebaaa1476092f0009f4b7b7","null",0,6,0,-6,-1000,"raw-data","5",19,7.058,
28482,"5cdc18f9a6cd170019126bbd","5ebaaa02fa827c000932a3ef","3,2,8",3,2,0,-3,-16640,"raw-data","5",22,20.761,
28483,"5dbcb703f621f0250a7d597a","5ebaaa61ee8f8f0008586cd3","2,6,5,3,4,1",5,2,-1,0,-23600,"hops-1","5",23,41.487,
28484,"5e05f2cd8f1faffed2bfcbb3","5ebaaa08198b2c0009c84e04","6,7,5,2,4,3,12,11",8,2,0,-2,-27520,"raw-data","5",7,29.871,
28485,"5e88bda9c39d4802394c0017","5ebaaa1476092f0009f4b7b7","6,2,9",2,6,-1,-3,-1280,"raw-data","5",8,6.875,
28486,"5e88bda9c39d4802394c0017","5ebaaa1476092f0009f4b7b7","4,9,5,11,1",5,4,0,-3,-1160,"raw-data","5",33,9.265,
28487,"5cdc18f9a6cd170019126bbd","5ebaaa02fa827c000932a3ef","null",0,5,0,-3,-16600,"raw-data","5",3,24.62,
28488,"5e88bda9c39d4802394c0017","5ebaaa1476092f0009f4b7b7","4,3,10",3,6,0,-3,-1040,"raw-data","5",22,16.213,
28489,"5dbf75c626c04c401a4fbf25","5ebaaa10bee81c000ba7878f","6,2,4,1,8,5",5,1,-1,-1,-15000,"raw-data","5",7,46.599,
28490,"5e05f2cd8f1faffed2bfcbb3","5ebaaa08198b2c0009c84e04","10,4,2,3,6,7",4,6,-2,0,-28080,"raw-data","5",6,36.999,
28491,"5dbcb703f621f0250a7d597a","5ebaaa61ee8f8f0008586cd3","2,3,8,7",4,2,0,-2,-23520,"hops-1","5",22,38.521,
28492,"5cdc18f9a6cd170019126bbd","5ebaaa02fa827c000932a3ef","3",1,5,0,-2,-16520,"raw-data","5",20,11.088,
28493,"5e88bda9c39d4802394c0017","5ebaaa1476092f0009f4b7b7","4,7,9,8,12",5,7,0,0,-800,"raw-data","5",11,13.541,
28494,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","6,3,7,5,4",4,1,-1,-2,-11360,"raw-data","5",4,34.062,
28495,"5dbcb703f621f0250a7d597a","5ebaaa61ee8f8f0008586cd3","3,4,2,6,8,1",4,2,-2,0,-24160,"hops-1","5",21,13.946,
28496,"5e851e74b69f7b0ff76d287b","5ebaaa13044e090008d24b98","7,11,6,10",2,8,-2,0,-7400,"raw-data","5",5,62.97,
28497,"5cdc18f9a6cd170019126bbd","5ebaaa02fa827c000932a3ef","4,7,5",1,2,-2,-3,-17280,"raw-data","5",1,13.749,
28498,"5ddc44c3cf08aaba9231385d","5ebaaa0e3e42a70009e759a4","6,8,1,4",4,5,0,-3,-17240,"raw-data","5",35,39.172,
28499,"5e05f2cd8f1faffed2bfcbb3","5ebaaa08198b2c0009c84e04","10,11,2,7",2,8,-2,0,-28640,"raw-data","5",5,31.614,
28500,"5cdc18f9a6cd170019126bbd","5ebaaa02fa827c000932a3ef","5,1,2",2,3,-1,-2,-17600,"raw-data","5",18,15.155,
28501,"5dbcb703f621f0250a7d597a","5ebaaa61ee8f8f0008586cd3","3,7,5",3,5,0,0,-24000,"hops-1","5",20,23.023,
28502,"5ddc44c3cf08aaba9231385d","5ebaaa0e3e42a70009e759a4","5,3",2,6,0,-4,-17160,"raw-data","5",28,20.707,
28503,"5cdc18f9a6cd170019126bbd","5ebaaa02fa827c000932a3ef","5,2,7,6,8,1,4",5,1,-2,0,-18240,"raw-data","5",35,19.735,
28504,"5e05f2cd8f1faffed2bfcbb3","5ebaaa08198b2c0009c84e04","9,11,5,8,7,2",5,3,-1,-3,-28920,"raw-data","5",4,28.341,
28505,"5ddc44c3cf08aaba9231385d","5ebaaa0e3e42a70009e759a4","3,12,7",3,6,0,-3,-17040,"raw-data","5",21,16.243,
28506,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","4,2,3",3,3,0,-2,-11280,"raw-data","5",17,18.908,
28507,"5dbf75c626c04c401a4fbf25","5ebaaa10bee81c000ba7878f","3,2,8,4",3,3,-1,-1,-15280,"raw-data","5",14,76.522,
28508,"5dbcb703f621f0250a7d597a","5ebaaa61ee8f8f0008586cd3","2,3,4",2,4,-1,-1,-24280,"hops-1","5",19,42.471,
28509,"5e05f2cd8f1faffed2bfcbb3","5ebaaa08198b2c0009c84e04","8,1,3,12,4,2,10,11",6,3,-2,-1,-29520,"raw-data","5",3,24.626,
28510,"5ddc44c3cf08aaba9231385d","5ebaaa0e3e42a70009e759a4","4,1,2,8",3,5,-1,-3,-17320,"raw-data","5",14,19.596,
28511,"5dbcb703f621f0250a7d597a","5ebaaa61ee8f8f0008586cd3","4,1,7,5,2",4,3,-1,0,-24520,"hops-1","5",18,23.386,
28512,"5e05f2cd8f1faffed2bfcbb3","5ebaaa08198b2c0009c84e04","4,11,8,12,3,9",6,5,0,-1,-29320,"raw-data","5",2,26.594,
28513,"5ddc44c3cf08aaba9231385d","5ebaaa0e3e42a70009e759a4","3,12,6,1",4,2,0,-6,-17320,"raw-data","5",7,20.663,
28514,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","1,6,7",2,5,-1,0,-11520,"raw-data","5",30,26.186,
28515,"5e05f2cd8f1faffed2bfcbb3","5ebaaa08198b2c0009c84e04","4,7,2,11,8,10,5",2,2,-5,-3,-31200,"raw-data","5",1,49.119,
28516,"5e851e74b69f7b0ff76d287b","5ebaaa13044e090008d24b98","1,12,8,5,3,9",5,6,-1,0,-7560,"raw-data","5",12,37.776,
28517,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","2,6,4",3,2,0,-3,-11480,"raw-data","5",7,21.695,
28518,"5e851e74b69f7b0ff76d287b","5ebaaa13044e090008d24b98","5,2,8,12",3,5,-1,-3,-7840,"raw-data","5",19,20.409,
28519,"5dbcb703f621f0250a7d597a","5ebaaa61ee8f8f0008586cd3","1,2,8,3,4",5,3,0,0,-24360,"hops-1","5",17,80.152,
28520,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","7,3,5",3,5,0,0,-11320,"raw-data","5",20,24.668,
28521,"5dbcb703f621f0250a7d597a","5ebaaa61ee8f8f0008586cd3","8,2,4,5,3",3,3,-2,0,-25000,"hops-1","5",16,40.932,
28522,"5cdc18f9a6cd170019126bbd","5ebaaa02fa827c000932a3ef","null",0,5,0,-3,-18200,"raw-data","5",16,22.241,
28523,"5dbcb703f621f0250a7d597a","5ebaaa61ee8f8f0008586cd3","4,2,1,6,8,5",5,2,-1,0,-25240,"hops-1","5",15,19.27,
28524,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","4,5,3,1",3,3,-1,-1,-11600,"raw-data","5",33,25.585,
28525,"5cdc18f9a6cd170019126bbd","5ebaaa02fa827c000932a3ef","3,1,5",2,3,-1,-2,-18520,"raw-data","5",33,26.834,
28526,"5dbcb703f621f0250a7d597a","5ebaaa61ee8f8f0008586cd3","6,2,1,8,3,4",4,2,-2,0,-25880,"hops-1","5",14,23.866,
28527,"5e851e74b69f7b0ff76d287b","5ebaaa13044e090008d24b98","8,1,6,12,11",4,2,-1,-5,-8200,"raw-data","5",26,38.921,
28528,"5cdc18f9a6cd170019126bbd","5ebaaa02fa827c000932a3ef","8,3,4",3,4,0,-1,-18400,"raw-data","5",14,18.116,
28529,"5dbcb703f621f0250a7d597a","5ebaaa61ee8f8f0008586cd3","6,8,5",2,2,-1,-3,-26240,"hops-1","5",13,30.447,
28530,"5cdc18f9a6cd170019126bbd","5ebaaa02fa827c000932a3ef","7,3,4,6,5",5,3,0,0,-18240,"raw-data","5",31,19.465,
28531,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","7,4,2,1",4,2,0,-2,-11520,"raw-data","5",10,23.627,
28532,"5e851e74b69f7b0ff76d287b","5ebaaa13044e090008d24b98","9,4,12,11,1,6,5",7,4,0,-1,-8000,"raw-data","5",33,18.531,
28533,"5cdc18f9a6cd170019126bbd","5ebaaa02fa827c000932a3ef","2,1,8",3,4,0,-1,-18120,"raw-data","5",12,25.763,
28534,"5dbcb703f621f0250a7d597a","5ebaaa61ee8f8f0008586cd3","4,2,7,8,5,1",4,2,-2,0,-26880,"hops-1","5",12,34.295,
28535,"5cdc18f9a6cd170019126bbd","5ebaaa02fa827c000932a3ef","5",1,3,0,-4,-18120,"raw-data","5",29,21.937,
28536,"5e851e74b69f7b0ff76d287b","5ebaaa13044e090008d24b98","6,9,11,2,3",5,4,0,-3,-7880,"raw-data","5",4,38.773,
28537,"5cdc18f9a6cd170019126bbd","5ebaaa02fa827c000932a3ef","2",1,2,0,-5,-18160,"raw-data","5",10,12.806,
28538,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","4,1,6,2,5,3",5,2,-1,0,-11760,"raw-data","5",23,25.553,
28539,"5cdc18f9a6cd170019126bbd","5ebaaa02fa827c000932a3ef","6,5,2",3,3,0,-2,-18080,"raw-data","5",27,16.058,
28540,"5dbcb703f621f0250a7d597a","5ebaaa61ee8f8f0008586cd3","3,6,2,7,8",3,2,-2,-1,-27560,"hops-1","5",11,52.8,
28541,"5cdc18f9a6cd170019126bbd","5ebaaa02fa827c000932a3ef","6,5,2",3,3,0,-2,80,"raw-data","5",27,20.189,"Trial counts don't match 61"
28542,"5dbcb703f621f0250a7d597a","5ebaaa61ee8f8f0008586cd3","1,4,2,6,7",5,2,0,-1,-27440,"hops-1","5",10,20.133,
28543,"5cdc18f9a6cd170019126bbd","5ebaaa02fa827c000932a3ef","5,6",2,5,0,-1,-17960,"raw-data","5",8,18.418,
28544,"5e851e74b69f7b0ff76d287b","5ebaaa13044e090008d24b98","7,12,9,8,3,4",5,6,-1,0,-8040,"raw-data","5",11,42.821,
28545,"5dbcb703f621f0250a7d597a","5ebaaa61ee8f8f0008586cd3","4,6,1,5,3,8",4,2,-2,0,-28080,"hops-1","5",9,17.503,
28546,"5cdc18f9a6cd170019126bbd","5ebaaa02fa827c000932a3ef","2,6",1,4,-1,-2,-18280,"raw-data","5",25,17.451,
28547,"5cdc18f9a6cd170019126bbd","5ebaaa02fa827c000932a3ef","5,6",2,5,0,-1,-18160,"raw-data","5",6,12.317,
28548,"5dbcb703f621f0250a7d597a","5ebaaa61ee8f8f0008586cd3","3,4,7,2,5,6",3,2,-3,0,-29120,"hops-1","5",8,25.273,
28549,"5cdc18f9a6cd170019126bbd","5ebaaa02fa827c000932a3ef","1,4,2,5",4,3,0,-1,-18040,"raw-data","5",23,16.687,
28550,"5cdc18f9a6cd170019126bbd","5ebaaa02fa827c000932a3ef","5,3,7,6",4,2,0,-2,-17960,"raw-data","5",4,17.571,
28551,"5e851e74b69f7b0ff76d287b","5ebaaa13044e090008d24b98","7,8,12,2,3,4,5",5,5,-2,0,-8600,"raw-data","5",18,46.82,
28552,"5dbcb703f621f0250a7d597a","5ebaaa61ee8f8f0008586cd3","3,1,6,4,2,8",6,2,0,0,-28960,"hops-1","5",7,33.292,
28553,"5cdc18f9a6cd170019126bbd","5ebaaa02fa827c000932a3ef","4,3,8,2,1",4,3,-1,0,-18200,"raw-data","5",21,19.18,
28554,"5cdc18f9a6cd170019126bbd","5ebaaa02fa827c000932a3ef","4,2",1,2,-1,-4,-18600,"raw-data","5",2,12.548,
28555,"5dbcb703f621f0250a7d597a","5ebaaa61ee8f8f0008586cd3","5,7,6,4,3",3,3,-2,0,-29600,"hops-1","5",6,32.572,
28556,"5cdc18f9a6cd170019126bbd","5ebaaa02fa827c000932a3ef","4,2",1,2,-1,-4,-400,"raw-data","5",2,16.805,"Trial counts don't match 68"
28557,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","9,11,5,2,12,3,7",5,4,-2,-1,-12360,"raw-data","5",13,61.036,
28558,"5cdc18f9a6cd170019126bbd","5ebaaa02fa827c000932a3ef","2",1,5,0,-2,-18520,"raw-data","5",19,14.529,
28559,"5dbcb703f621f0250a7d597a","5ebaaa61ee8f8f0008586cd3","3,1,2,6",0,4,-4,0,-31040,"hops-1","5",5,20.933,
28560,"5e851e74b69f7b0ff76d287b","5ebaaa13044e090008d24b98","12,11,6",3,6,0,-3,-8480,"raw-data","5",25,68.622,
28561,"5dbcb703f621f0250a7d597a","5ebaaa61ee8f8f0008586cd3","3,5,8,7,6",5,2,0,-1,-30920,"hops-1","5",4,31.442,
28562,"5dbcb703f621f0250a7d597a","5ebaaa61ee8f8f0008586cd3","7,1,3,8,5,4",3,2,-3,0,-31960,"hops-1","5",3,23.465,
28563,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","8,12,6,1",4,3,0,-5,-12320,"raw-data","5",26,30.813,
28564,"5dbcb703f621f0250a7d597a","5ebaaa61ee8f8f0008586cd3","1,3,6,7,2,4",5,2,-1,0,-32200,"hops-1","5",2,22.546,
28565,"5e851e74b69f7b0ff76d287b","5ebaaa13044e090008d24b98","11,4,8",1,9,-2,0,-9040,"raw-data","5",32,62.029,
28566,"5dbcb703f621f0250a7d597a","5ebaaa61ee8f8f0008586cd3","6,4,7,1",3,3,-1,-1,-32480,"hops-1","5",1,17.642,
28567,"5dbf75c626c04c401a4fbf25","5ebaaa10bee81c000ba7878f","2,4,8,3,1",4,3,-1,0,-15520,"raw-data","5",21,546.012,
28568,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","4",1,5,0,-6,-12320,"raw-data","5",3,26.374,
28569,"5e851e74b69f7b0ff76d287b","5ebaaa13044e090008d24b98","12,11,8,3,10,5,4,2",7,4,-1,0,-9200,"raw-data","5",3,33.399,
28570,"5e96c331be6098147190e61c","5ebaaa1474f38100095380ac","null",0,7,0,-5,40,"raw-data","5",11,3.376,"Trial counts don't match 0"
28571,"5e851e74b69f7b0ff76d287b","5ebaaa13044e090008d24b98","6,2,12,9,3,10,4",6,4,-1,-1,-9400,"raw-data","5",10,33.886,
28572,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","9,8,7",0,4,-3,-5,-13480,"raw-data","5",16,25.451,
28573,"5e851e74b69f7b0ff76d287b","5ebaaa13044e090008d24b98","11,6,8,10,12,2",6,5,0,-1,-9200,"raw-data","5",17,39.155,
28574,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","4,3",2,5,0,-5,-13440,"raw-data","5",29,38.205,
28575,"5e851e74b69f7b0ff76d287b","5ebaaa13044e090008d24b98","10,3,11,12,9,1,5",5,5,-2,0,-9760,"raw-data","5",24,38.197,
28576,"5e851e74b69f7b0ff76d287b","5ebaaa13044e090008d24b98","3,6,11,12,10,5,7",6,4,-1,-1,-9960,"raw-data","5",31,34.327,
28577,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","2",1,8,0,-3,-13320,"raw-data","5",6,29.556,
28578,"5dbf75c626c04c401a4fbf25","5ebaaa10bee81c000ba7878f","null",0,4,0,-4,-15520,"raw-data","5",28,199.88,
28579,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","null",0,6,0,-6,-13320,"raw-data","5",19,14.163,
28580,"5dbf75c626c04c401a4fbf25","5ebaaa10bee81c000ba7878f","8,4,5",3,3,0,-2,-15440,"raw-data","5",35,50.874,
28581,"5e851e74b69f7b0ff76d287b","5ebaaa13044e090008d24b98","4,7,12,10,11,8,9,3",7,4,-1,0,-10120,"raw-data","5",2,39.954,
28582,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","8",1,11,0,0,-13080,"raw-data","5",32,23.882,
28583,"5dbf75c626c04c401a4fbf25","5ebaaa10bee81c000ba7878f","5,4",2,5,0,-1,-15320,"raw-data","5",6,56.892,
28584,"5e851e74b69f7b0ff76d287b","5ebaaa13044e090008d24b98","12,11,1,9,4,10",6,6,0,0,-9880,"raw-data","5",9,23.607,
28585,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","12,1",2,6,0,-4,-13000,"raw-data","5",9,28.043,
28586,"5dbf75c626c04c401a4fbf25","5ebaaa10bee81c000ba7878f","null",0,3,0,-5,-15360,"raw-data","5",13,61.001,
28587,"5dbf75c626c04c401a4fbf25","5ebaaa10bee81c000ba7878f","null",0,5,0,-3,-15320,"raw-data","5",20,13.82,
28588,"5dbf75c626c04c401a4fbf25","5ebaaa10bee81c000ba7878f","5,6",2,3,0,-3,-15280,"raw-data","5",27,15.329,
28589,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","3",1,6,0,-5,-12960,"raw-data","5",22,23.09,
28590,"5e851e74b69f7b0ff76d287b","5ebaaa13044e090008d24b98","8,7,9,11",1,4,-3,-4,-11000,"raw-data","5",16,60.052,
28591,"5dbf75c626c04c401a4fbf25","5ebaaa10bee81c000ba7878f","8",1,5,0,-2,-15200,"raw-data","5",34,61.096,
28592,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","6,8,1",3,5,0,-4,-12880,"raw-data","5",35,25.774,
28593,"5e851e74b69f7b0ff76d287b","5ebaaa13044e090008d24b98","5,11,8,6,2,9,7,12,1",8,3,-1,0,-11160,"raw-data","5",23,25.849,
28594,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","8,1",2,7,0,-3,-12760,"raw-data","5",12,17.05,
28595,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","null",0,6,0,-6,-12760,"raw-data","5",25,17.724,
28596,"5e851e74b69f7b0ff76d287b","5ebaaa13044e090008d24b98","9,11,4,2",3,7,-1,-1,-11360,"raw-data","5",30,20.129,
28597,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","12",1,5,0,-6,-12760,"raw-data","5",2,17.733,
28598,"5e851e74b69f7b0ff76d287b","5ebaaa13044e090008d24b98","2,10,12",1,5,-2,-4,-12080,"raw-data","5",1,54.154,
28599,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","6,12",2,4,0,-6,-12760,"raw-data","5",15,29.681,
28600,"5e851e74b69f7b0ff76d287b","5ebaaa13044e090008d24b98","11,12,2,9,6,7",4,5,-2,-1,-12680,"raw-data","5",8,18.481,
28601,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","10,5",2,6,0,-4,-12680,"raw-data","5",28,18.224,
28602,"5e851e74b69f7b0ff76d287b","5ebaaa13044e090008d24b98","6,7,12,9,5,4,1",6,3,-1,-2,-12920,"raw-data","5",15,19.209,
28603,"5dbf75c626c04c401a4fbf25","5ebaaa10bee81c000ba7878f","2",0,7,-1,0,-15440,"raw-data","5",5,285.074,
28604,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","7",1,10,0,-1,-12480,"raw-data","5",5,24.311,
28605,"5e851e74b69f7b0ff76d287b","5ebaaa13044e090008d24b98","3,4,11,10,8",4,5,-1,-2,-13160,"raw-data","5",22,61.436,
28606,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","12",1,7,0,-4,-12400,"raw-data","5",18,24.26,
28607,"5dbf75c626c04c401a4fbf25","5ebaaa10bee81c000ba7878f","2",1,4,0,-3,-15400,"raw-data","5",12,115.223,
28608,"5e851e74b69f7b0ff76d287b","5ebaaa13044e090008d24b98","3,1,4,7,8,9",4,3,-2,-3,-13840,"raw-data","5",29,32.948,
28609,"5dbf75c626c04c401a4fbf25","5ebaaa10bee81c000ba7878f","null",0,5,0,-3,-15360,"raw-data","5",19,27.254,
28610,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","3,10",2,5,0,-5,-12360,"raw-data","5",31,74.803,
28611,"5dbf75c626c04c401a4fbf25","5ebaaa10bee81c000ba7878f","7,6",2,3,0,-3,-15320,"raw-data","5",26,58.144,
28612,"5dbf75c626c04c401a4fbf25","5ebaaa10bee81c000ba7878f","5,4",2,4,0,-2,-15240,"raw-data","5",33,13.21,
28613,"5dbf75c626c04c401a4fbf25","5ebaaa10bee81c000ba7878f","5",1,2,0,-5,-15280,"raw-data","5",4,8.266,
28614,"5dbf75c626c04c401a4fbf25","5ebaaa10bee81c000ba7878f","8,1",2,4,0,-2,-15200,"raw-data","5",11,40.301,
28615,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","9,12",0,5,-2,-5,-13120,"raw-data","5",8,19.121,
28616,"5dbf75c626c04c401a4fbf25","5ebaaa10bee81c000ba7878f","1",1,4,0,-3,-15160,"raw-data","5",18,33.686,
28617,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","2,3",2,6,0,-4,-13040,"raw-data","5",21,20.211,
28618,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","10",1,6,0,-5,-13000,"raw-data","5",34,16.973,
28619,"5dbf75c626c04c401a4fbf25","5ebaaa10bee81c000ba7878f","2,6,1,4",3,4,-1,0,-15400,"raw-data","5",25,100.952,
28620,"5deba4bbc5604729af87aac4","5ebaaa0913a16700088d23f0","12,9,4",3,7,0,-2,-12840,"raw-data","5",11,26.765,
28621,"5dbf75c626c04c401a4fbf25","5ebaaa10bee81c000ba7878f","7,4,6,5",0,3,-4,-1,-16880,"raw-data","5",32,57.489,
28622,"5e91ea1dd8c359520ecb6e8d","5ebabb212a84820300bc0c09","1,3,2,4",4,3,0,-1,120,"raw-data","5",17,50.91,
