"id","prolific_pid","session_id","responses","tp","tn","fp","fn","cumulative_pay","condition","incentive","trial","duration"
6388,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","1,5,4,2,9,6,8",6,3,-1,-2,-1080,"ci","5",27,13.795
6389,"5d0f5ed255f0c7001934648d","5e6f923b0cf1040414ecb989","10,1,11,8,2",2,5,-3,-2,-17760,"ci","5",13,21.016
6390,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","3,10,6,5,9,12",6,6,0,0,-840,"ci","5",15,6.816
6391,"5d0f5ed255f0c7001934648d","5e6f923b0cf1040414ecb989","5",1,3,0,-4,-17760,"ci","5",18,8.263
6392,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","4,11,2,8,7",5,7,0,0,-600,"ci","5",3,6.548
6393,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","11,3",2,4,0,-6,-600,"ci","5",22,7.865
6394,"5d0f5ed255f0c7001934648d","5e6f923b0cf1040414ecb989","1,4,8,7",2,2,-2,-2,-18480,"ci","5",5,18.938
6395,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","null",0,6,0,-6,-600,"ci","5",10,7.635
6396,"5d0f5ed255f0c7001934648d","5e6f923b0cf1040414ecb989","5,1,3,2,8",3,1,-2,-2,-19200,"ci","5",23,11.521
6397,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","1,12,7",3,9,0,0,-360,"ci","5",29,7.946
6398,"5d0f5ed255f0c7001934648d","5e6f923b0cf1040414ecb989","3,1,8,2,7,4",5,2,-1,0,-19440,"ci","5",10,11.986
6399,"5d0f5ed255f0c7001934648d","5e6f923b0cf1040414ecb989","4,8,2,6",2,3,-2,-1,-20120,"ci","5",28,9.673
6400,"5d0f5ed255f0c7001934648d","5e6f923b0cf1040414ecb989","3,1,4,5,2",4,1,-1,-2,-20440,"ci","5",15,11.76
6401,"5d0f5ed255f0c7001934648d","5e6f923b0cf1040414ecb989","1,7,3,5,4",2,1,-3,-2,-21560,"ci","5",2,8.654
6402,"5d0f5ed255f0c7001934648d","5e6f923b0cf1040414ecb989","4,7,8,6,1",5,1,0,-2,-21480,"ci","5",20,13.31
6403,"5d0f5ed255f0c7001934648d","5e6f923b0cf1040414ecb989","3,1,2,5,7,8,6",4,1,-3,0,-22520,"ci","5",7,15.189
6404,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","12,11",2,3,0,-7,-400,"ci","5",17,22.523
6405,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","3,11",2,5,0,-5,-360,"ci","5",5,7.554
6406,"5d0f5ed255f0c7001934648d","5e6f923b0cf1040414ecb989","3,4,8,5,1,6",2,1,-4,-1,-24000,"ci","5",25,14.047
6407,"5d0f5ed255f0c7001934648d","5e6f923b0cf1040414ecb989","1,8,3,7",4,3,0,-1,-23880,"ci","5",12,9.91
6408,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","6,9,12,7",4,3,0,-5,-320,"ci","5",24,12.573
6409,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","2,6,10,5,1",5,3,0,-4,-240,"ci","5",12,9.973
6410,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","null",0,4,0,-4,-240,"ci","5",19,8.246
6411,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","6",1,4,0,-3,-200,"ci","5",7,4.104
6412,"5d0f5ed255f0c7001934648d","5e6f923b0cf1040414ecb989","1,3,5,7,2",5,3,0,0,-23720,"ci","5",30,28.333
6413,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","null",0,2,0,-6,-280,"ci","5",26,8.931
6414,"5d0f5ed255f0c7001934648d","5e6f923b0cf1040414ecb989","3,4,7,2,1",4,1,-1,-2,-24040,"ci","5",17,11.926
6415,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","2,5,6",3,2,0,-3,-240,"ci","5",14,5.906
6416,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","2",1,4,0,-3,-200,"ci","5",2,4.452
6417,"5d0f5ed255f0c7001934648d","5e6f923b0cf1040414ecb989","3,2,5,8",3,3,-1,-1,-24320,"ci","5",4,10.984
6418,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","2,1",2,3,0,-3,-160,"ci","5",21,5.109
6419,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","8",1,6,0,-1,-40,"ci","5",9,6.397
6420,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","null",0,5,0,-3,0,"ci","5",28,4.701
6421,"5d0f5ed255f0c7001934648d","5e6f923b0cf1040414ecb989","2,6,3,5,1,7,4",5,0,-2,-1,-25000,"ci","5",22,17.769
6422,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","null",0,4,0,-4,0,"ci","5",16,3.935
6423,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","4",1,4,0,-3,40,"ci","5",4,7.538
6424,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","4,1",2,3,0,-3,80,"ci","5",23,6.511
6425,"5d0f5ed255f0c7001934648d","5e6f923b0cf1040414ecb989","8,7,2,6",2,4,-2,0,-25640,"ci","5",9,18.786
6426,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","4",1,6,0,-1,200,"ci","5",11,6.906
6427,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","5,7,2,1",4,3,0,-1,320,"ci","5",30,4.855
6428,"5d0f5ed255f0c7001934648d","5e6f923b0cf1040414ecb989","8,2,4,7,6",3,1,-2,-2,-26360,"ci","5",27,10.942
6429,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","5,3",2,3,0,-3,360,"ci","5",18,8.307
6430,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","5,2",2,3,0,-3,400,"ci","5",6,5.283
6431,"5d0f5ed255f0c7001934648d","5e6f923b0cf1040414ecb989","4,2,1,3,6,7,8,5",6,0,-2,0,-27000,"ci","5",14,11.735
6432,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","null",0,5,0,-3,440,"ci","5",25,4.075
6433,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","3",1,4,0,-3,480,"ci","5",13,4.541
6434,"5d0f5ed255f0c7001934648d","5e6f923b0cf1040414ecb989","1,3,7,6,8,4",4,1,-2,-1,-27680,"ci","5",1,15.835
6435,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","3",1,3,0,-4,480,"ci","5",1,8.383
6436,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","7,1",2,1,0,-5,440,"ci","5",20,7.732
6437,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","3",1,6,0,-1,560,"ci","5",8,4.779
6438,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","4,6,1,5",4,3,0,-1,680,"ci","5",27,4.863
6439,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","5,2,1,6",4,2,0,-2,760,"ci","5",15,5.296
6440,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","null",0,5,0,-3,800,"ci","5",3,4.207
6441,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","null",0,2,0,-6,720,"ci","5",22,4.659
6442,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","null",0,3,0,-5,680,"ci","5",10,5.911
6443,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","5,3",2,5,0,-1,800,"ci","5",29,4.05
6444,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","3,8,5,4",4,2,0,-2,880,"ci","5",17,4.729
6445,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","3,1",2,4,0,-2,960,"ci","5",5,5.494
6446,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","2,7,3,6",4,3,0,-1,1080,"ci","5",24,3.532
6447,"5e6e880e03cac4000c303b57","5e6f922acc939804bb9287f6","8,3,5",3,3,0,-2,1160,"ci","5",12,3.947
6448,"5df3c98c2e47252ab31f2b32","5e6fa991de3a2f01287615c2","4,7,5,2,1,6,8",4,1,-3,0,-1040,"ci","5",4,28.591
6449,"5df3c98c2e47252ab31f2b32","5e6fa991de3a2f01287615c2","7,3,8",2,5,-1,0,-1280,"ci","5",8,15.59
6450,"5df3c98c2e47252ab31f2b32","5e6fa991de3a2f01287615c2","8,1,6,3,5,7",5,2,-1,0,-1520,"ci","5",12,10.192
6451,"5df3c98c2e47252ab31f2b32","5e6fa991de3a2f01287615c2","7,8,2,5",3,3,-1,-1,-1800,"ci","5",16,11.244
6452,"5df3c98c2e47252ab31f2b32","5e6fa991de3a2f01287615c2","7,5,8,6,1,3,2,4",7,0,-1,0,-2040,"ci","5",20,22.591
6453,"5df3c98c2e47252ab31f2b32","5e6fa991de3a2f01287615c2","null",0,3,0,-5,-2080,"ci","5",24,12.748
6454,"5df3c98c2e47252ab31f2b32","5e6fa991de3a2f01287615c2","7,4,8,5",3,4,-1,0,-2320,"ci","5",28,11.17
6455,"5df3c98c2e47252ab31f2b32","5e6fa991de3a2f01287615c2","8,6,7,3,4",4,2,-1,-1,-2600,"ci","5",1,20.919
6456,"5df3c98c2e47252ab31f2b32","5e6fa991de3a2f01287615c2","null",0,4,0,-4,-2600,"ci","5",5,3.221
6457,"5df3c98c2e47252ab31f2b32","5e6fa991de3a2f01287615c2","null",0,6,0,-2,-2520,"ci","5",9,4.867
6458,"5df3c98c2e47252ab31f2b32","5e6fa991de3a2f01287615c2","null",0,4,0,-4,-2520,"ci","5",13,5.871
6459,"5df3c98c2e47252ab31f2b32","5e6fa991de3a2f01287615c2","4,3",2,2,0,-4,-2520,"ci","5",17,16.944
6460,"5df3c98c2e47252ab31f2b32","5e6fa991de3a2f01287615c2","3",1,3,0,-4,-2520,"ci","5",21,13.714
6461,"5df3c98c2e47252ab31f2b32","5e6fa991de3a2f01287615c2","1,3,4,7",3,4,-1,0,-2760,"ci","5",25,24.115
6462,"5df3c98c2e47252ab31f2b32","5e6fa991de3a2f01287615c2","null",0,5,0,-3,-2720,"ci","5",29,6.542
6463,"5df3c98c2e47252ab31f2b32","5e6fa991de3a2f01287615c2","8",1,4,0,-3,-2680,"ci","5",2,22.03
6464,"5df3c98c2e47252ab31f2b32","5e6fa991de3a2f01287615c2","3,4,8",3,3,0,-2,-2600,"ci","5",6,11.553
6465,"5df3c98c2e47252ab31f2b32","5e6fa991de3a2f01287615c2","8,1,2",3,3,0,-2,-2520,"ci","5",10,10.622
6466,"5df3c98c2e47252ab31f2b32","5e6fa991de3a2f01287615c2","3,2,1",3,2,0,-3,-2480,"ci","5",14,14.019
6467,"5df3c98c2e47252ab31f2b32","5e6fa991de3a2f01287615c2","6,7,5,4,3",5,3,0,0,-2320,"ci","5",18,10.46
6468,"5df3c98c2e47252ab31f2b32","5e6fa991de3a2f01287615c2","3,2,4,6",4,2,0,-2,-2240,"ci","5",22,8.722
6469,"5df3c98c2e47252ab31f2b32","5e6fa991de3a2f01287615c2","3,5,8,1,6",5,2,0,-1,-2120,"ci","5",26,10.768
6470,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","6,2",1,3,-1,-3,-360,"ci","5",2,18.997
6471,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","7,6,1,4",1,1,-3,-3,-1520,"ci","5",4,40.205
6472,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","6,7,2,5,4",3,1,-2,-2,-2240,"ci","5",6,34.685
6473,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","3",1,6,0,-1,-2120,"ci","5",8,33.988
6474,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","2",1,3,0,-4,-2120,"ci","5",10,14.971
6475,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","5,7,8",3,3,0,-2,-2040,"ci","5",12,21.759
6476,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","2,5,4,6",4,2,0,-2,-1960,"ci","5",14,14.904
6477,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","2,5",2,4,0,-2,-1880,"ci","5",16,17.857
6478,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","5,3,6,4",4,3,0,-1,-1760,"ci","5",18,10.073
6479,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","7,1",2,1,0,-5,-1800,"ci","5",20,18.589
6480,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","6",1,2,0,-5,-1840,"ci","5",22,37.476
6481,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","6,2,3,7,1",4,2,-1,-1,-2120,"ci","5",24,14.321
6482,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","8,3,6",3,2,0,-3,-2080,"ci","5",26,12.356
6483,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","8,7",2,5,0,-1,-1960,"ci","5",28,8.751
6484,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","1,2,7,5",4,3,0,-1,-1840,"ci","5",30,10.126
6485,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","5",1,3,0,-4,-1840,"ci","5",1,11.124
6486,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","3,8,7,4",2,3,-2,-1,-2520,"ci","5",3,13.352
6487,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","4,1,3",3,4,0,-1,-2400,"ci","5",5,6.493
6488,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","6,8",2,4,0,-2,-2320,"ci","5",7,5.595
6489,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","2,8",2,6,0,0,-2160,"ci","5",9,5.372
6490,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","4,8",2,6,0,0,-2000,"ci","5",11,6.71
6491,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","3",1,4,0,-3,-1960,"ci","5",13,5.069
6492,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","2,5,1,6",4,2,0,-2,-1880,"ci","5",15,11.416
6493,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","8,5",2,2,0,-4,-1880,"ci","5",17,10.978
6494,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","8,1",1,3,-1,-3,-2240,"ci","5",19,14.379
6495,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","1,2",2,3,0,-3,-2200,"ci","5",21,10.136
6496,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","1,4",2,3,0,-3,-2160,"ci","5",23,5.322
6497,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","7",1,5,0,-2,-2080,"ci","5",25,15.803
6498,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","6,5,1,4",4,3,0,-1,-1960,"ci","5",27,8.546
6499,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","5,3",2,5,0,-1,-1840,"ci","5",29,9.21
6500,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","5,9,6",3,7,0,-2,-1680,"ci","5",2,15.19
6501,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","11,10,3",3,4,0,-5,-1640,"ci","5",4,12.042
6502,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","3,7,4,10,5,9,12",6,4,-1,-1,-1840,"ci","5",6,10.559
6503,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","1,11",2,8,0,-2,-1680,"ci","5",8,8.082
6504,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","7,5",2,6,0,-4,-1600,"ci","5",10,8.98
6505,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","11,5,10,6",4,3,0,-5,-1560,"ci","5",12,17.361
6506,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","2,1",2,2,0,-8,-1640,"ci","5",14,7.686
6507,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","11",1,5,0,-6,-1640,"ci","5",16,4.862
6508,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","5,6",2,6,0,-4,-1560,"ci","5",18,12.941
6509,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","9",1,3,0,-8,-1640,"ci","5",20,12.238
6510,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","3,8,7,4",4,4,0,-4,-1560,"ci","5",22,20.053
6511,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","9,1,4,12,6,10",6,3,0,-3,-1440,"ci","5",24,12.619
6512,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","12,11,1,9",4,3,0,-5,-1400,"ci","5",26,12.993
6513,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","10,8",2,8,0,-2,-1240,"ci","5",28,21.103
6514,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","7,12,4,8,2",5,6,0,-1,-1040,"ci","5",30,13.724
6515,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","7,12,1",3,4,0,-5,-1000,"ci","5",1,20.09
6516,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","11,2,4",3,7,0,-2,-840,"ci","5",3,12.094
6517,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","3,11",2,5,0,-5,-800,"ci","5",5,12.076
6518,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","10,6",1,5,-1,-5,-1160,"ci","5",7,35.543
6519,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","3,9,11,5",4,7,0,-1,-960,"ci","5",9,14.254
6520,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","6,11",1,8,-1,-2,-1200,"ci","5",11,18.899
6521,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","5,1",1,7,-1,-3,-1480,"ci","5",13,18.705
6522,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","9,10,5,3,6",5,6,0,-1,-1280,"ci","5",15,8.941
6523,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","11,4,12,8,9",5,3,0,-4,-1200,"ci","5",17,7.098
6524,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","4",1,7,0,-4,-1120,"ci","5",19,10.71
6525,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","12,4,2,9",4,5,0,-3,-1000,"ci","5",21,11.87
6526,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","6,12,4,5,9",5,5,0,-2,-840,"ci","5",23,9.329
6527,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","2,6,1",3,6,0,-3,-720,"ci","5",25,7.461
6528,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","4,5,9,1",4,4,0,-4,-640,"ci","5",27,11.232
6529,"579f1d3bc9abeb0001af52d8","5e70e5bff9b1680009e939d5","7,12,1",3,9,0,0,-400,"ci","5",29,8.461
6530,"5cd58dc0d1980f0018a3740d","5e70f3f78ca093083d7df1ff","10,3,8,12,4,1,9",4,1,-3,-4,-1120,"ci","5",27,52.367
6531,"5cd58dc0d1980f0018a3740d","5e70f3f78ca093083d7df1ff","2,4,9,5,3,11,8,6,12",7,3,-2,0,-1680,"ci","5",23,38.352
6532,"59e7232f24d7bf00012f112e","5e70f3fa883b9801d7d3a2a1","8,11,3,12",2,2,-2,-6,-800,"ci","5",27,21.388
6533,"5cd58dc0d1980f0018a3740d","5e70f3f78ca093083d7df1ff","1,2,6,10,11,4,7,9,5",5,3,-4,0,-3040,"ci","5",19,13.515
6534,"59e7232f24d7bf00012f112e","5e70f3fa883b9801d7d3a2a1","11,10,3",0,2,-3,-7,-2040,"ci","5",23,10.56
6535,"5cd58dc0d1980f0018a3740d","5e70f3f78ca093083d7df1ff","1,11,7,4",0,2,-4,-6,-4640,"ci","5",15,10.4
