"id","prolific_pid","session_id","responses","tp","tn","fp","fn","cumulative_pay","condition","incentive","trial","duration"
906,"5c44b3fe1bbffd0001014286","5e3f647ec10d051c176daec4","2,9,8",2,5,-1,-2,-600,"ci","10",1,9.421
907,"5d1d5027558790001a6d4dea","5e3f645e9dd8051c1a6f9342","4,9,6,5",4,3,0,-3,-14080,"ci","5",5,9.958
908,"5d6a5a33c5508e001bb4844c","5e3f6479efb86e1c939f60ba","null",0,4,0,-6,-13720,"ci","1",22,3.769
909,"5e15a5f7082675b7e19b2bbc","5e3f6463280cae1c6f6f6c7b","9,4,7,3",2,3,-2,-3,-25280,"ci","1",23,21.602
910,"5cb5d78329f6ff00167f5e24","5e3f64799cfe9b1c6d840626","null",0,4,0,-6,-240,"ci","1",10,3.365
911,"5dd33261fce6063503a61fd2","5e3f64584425131c4df331b7","null",0,5,0,-5,360,"ci","1",19,11.607
912,"5dbee94de0a6e839b5a23898","5e3f647819a5ea1c3bf2e5fa","5,3,2,8",4,6,0,0,1160,"ci","10",3,16.112
913,"53981858fdf99b1ccc3f12d9","5e3f646b23323f1b93ea8062","null",0,5,0,-5,720,"ci","1",14,9.865
914,"5c66e2f32eacb200019ee394","5e3f645a4a6a7f1c24d838c1","2,8,9,3",4,6,0,0,-7160,"ci","5",6,7.821
915,"5cb5d78329f6ff00167f5e24","5e3f64799cfe9b1c6d840626","10,5",2,8,0,0,-40,"ci","10",21,3.613
916,"5de301515253b03390043d12","5e3f6473efb86e1c939f60b9","7,6,5",3,5,0,-2,-5720,"ci","1",23,23.457
917,"5e39b4e8eed08202335f88bb","5e3f6464ce52251bf065935e","4,5,7,8,6",5,2,0,-3,-480,"ci","5",9,49.951
918,"5d1d5027558790001a6d4dea","5e3f645e9dd8051c1a6f9342","2,3,9,1",4,5,0,-1,-13920,"ci","5",14,10.574
919,"53981858fdf99b1ccc3f12d9","5e3f646b23323f1b93ea8062","null",0,4,0,-6,680,"ci","1",22,6.383
920,"5d6a5a33c5508e001bb4844c","5e3f6479efb86e1c939f60ba","4,9,8,7,10",5,3,0,-2,-13600,"ci","1",27,10.369
921,"5d1e47055538e6001a842e3b","5e3f645423323f1c3c7463b4","6,8,10,5,3,2,4,9,7",5,1,-4,0,-2160,"ci","10",25,22.554
922,"5c44b3fe1bbffd0001014286","5e3f647ec10d051c176daec4","7,6,2,9,4,5",4,1,-2,-3,-920,"ci","10",5,11.931
923,"5e11dc944fa02a86c7ac97fc","5e3f647c6e80301c453bc782","10,2,5",2,7,-1,0,-40,"ci","10",21,32.332
924,"5cb5d78329f6ff00167f5e24","5e3f64799cfe9b1c6d840626","2,9",2,5,0,-3,40,"ci","10",11,7.654
925,"5c66e2f32eacb200019ee394","5e3f645a4a6a7f1c24d838c1","8,10,5",3,3,0,-4,-7120,"ci","5",29,9.177
926,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","5,10,2",2,7,-1,0,-3920,"ci","5",21,9.869
927,"5dd33261fce6063503a61fd2","5e3f64584425131c4df331b7","6",0,3,-1,-6,-1680,"ci","1",28,13.453
928,"5d1d5027558790001a6d4dea","5e3f645e9dd8051c1a6f9342","5,7,6,3",4,5,0,-1,-13760,"ci","5",23,5.892
929,"5d6a5a33c5508e001bb4844c","5e3f6479efb86e1c939f60ba","8,9",2,6,0,-2,-13480,"ci","1",1,6.137
930,"5cb5d78329f6ff00167f5e24","5e3f64799cfe9b1c6d840626","8",1,6,0,-3,120,"ci","10",1,4.301
931,"53981858fdf99b1ccc3f12d9","5e3f646b23323f1b93ea8062","9,4",2,6,0,-2,800,"ci","1",30,8.515
932,"5d1d5027558790001a6d4dea","5e3f645e9dd8051c1a6f9342","9,8",2,6,0,-2,-13640,"ci","5",1,4.679
933,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","9,4,2,7",4,5,0,-1,-3760,"ci","5",11,6.463
934,"5c66e2f32eacb200019ee394","5e3f645a4a6a7f1c24d838c1","10,5",2,8,0,0,-6920,"ci","5",21,6.82
935,"5cb5d78329f6ff00167f5e24","5e3f64799cfe9b1c6d840626","null",0,4,0,-6,80,"ci","10",22,3.981
936,"5e15a5f7082675b7e19b2bbc","5e3f6463280cae1c6f6f6c7b","1,9,10,4,2",4,3,-1,-2,-27160,"ci","1",22,22.155
937,"5d6a5a33c5508e001bb4844c","5e3f6479efb86e1c939f60ba","3,2,8,9",4,6,0,0,-13280,"ci","1",6,5.927
938,"5e11dc944fa02a86c7ac97fc","5e3f647c6e80301c453bc782","10,3,5,8",3,5,-1,-1,-80,"ci","10",3,11.418
939,"5de301515253b03390043d12","5e3f6473efb86e1c939f60b9","2",1,4,0,-5,-5720,"ci","1",10,16.262
940,"5a5e8efcac562400015424ba","5e3f6461194a561c8bdb8a43","6,9",1,3,-1,-5,-38520,"ci","10",28,9.234
941,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","8,2,9",2,5,-1,-2,-4040,"ci","5",1,5.126
942,"5d1e47055538e6001a842e3b","5e3f645423323f1c3c7463b4","8,7,10,6,2,4,5,3",8,2,0,0,-1960,"ci","10",9,15.812
943,"53981858fdf99b1ccc3f12d9","5e3f646b23323f1b93ea8062","null",0,5,0,-5,800,"ci","1",7,8.313
944,"5c44b3fe1bbffd0001014286","5e3f647ec10d051c176daec4","5,10,6,7,4,3,2,8",8,2,0,0,-720,"ci","10",9,16.828
945,"5d1d5027558790001a6d4dea","5e3f645e9dd8051c1a6f9342","6,2,10",3,4,0,-3,-13560,"ci","5",10,8.522
946,"5d6a5a33c5508e001bb4844c","5e3f6479efb86e1c939f60ba","9,7,2,4",4,5,0,-1,-13120,"ci","1",11,6.849
947,"5c66e2f32eacb200019ee394","5e3f645a4a6a7f1c24d838c1","5,8,2,6",4,1,0,-5,-6920,"ci","5",13,8.346
948,"5dbee94de0a6e839b5a23898","5e3f647819a5ea1c3bf2e5fa","null",0,5,0,-5,1160,"ci","10",25,27.521
949,"5cb5d78329f6ff00167f5e24","5e3f64799cfe9b1c6d840626","4,5",1,4,-1,-4,-80,"ci","10",12,9.112
950,"53981858fdf99b1ccc3f12d9","5e3f646b23323f1b93ea8062","5",1,9,0,0,1000,"ci","1",15,4.886
951,"5e1cd99cbd738506c007f1a2","5e3f646efb9ed51ca22e61df","4,9,3,10,2,1",4,3,-2,-1,-53320,"ci","1",14,64.345
952,"5dd33261fce6063503a61fd2","5e3f64584425131c4df331b7","3,9,2,8",4,6,0,0,-1480,"ci","1",6,17.572
953,"5a5e8efcac562400015424ba","5e3f6461194a561c8bdb8a43","4,8",1,4,-1,-4,-38680,"ci","10",25,8.89
954,"5e39b4e8eed08202335f88bb","5e3f6464ce52251bf065935e","9,4,1,6,8",3,3,-2,-2,-1160,"ci","5",20,25.789
955,"5dc1d03762ec50143144ac3f","5e3f646781d99c1c0b45cf27","null",0,9,0,-1,680,"ci","1",15,38.124
956,"5cb5d78329f6ff00167f5e24","5e3f64799cfe9b1c6d840626","9",1,4,0,-5,-80,"ci","10",2,3.769
957,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","4",0,3,-1,-6,-4480,"ci","5",22,9.73
958,"5d6a5a33c5508e001bb4844c","5e3f6479efb86e1c939f60ba","null",0,2,0,-8,-13240,"ci","1",16,6.235
959,"5d1d5027558790001a6d4dea","5e3f645e9dd8051c1a6f9342","10",1,5,0,-4,-13520,"ci","5",19,7.29
960,"5c66e2f32eacb200019ee394","5e3f645a4a6a7f1c24d838c1","5,6,9",3,3,0,-4,-6880,"ci","5",5,8.471
961,"5cb5d78329f6ff00167f5e24","5e3f64799cfe9b1c6d840626","5",1,5,0,-4,-40,"ci","10",23,5.23
962,"5d6a5a33c5508e001bb4844c","5e3f6479efb86e1c939f60ba","5,10",2,8,0,0,-13040,"ci","1",21,4.14
963,"5d1e47055538e6001a842e3b","5e3f645423323f1c3c7463b4","5,6,3,9,10",4,5,-1,0,-1960,"ci","10",24,13.66
964,"5c44b3fe1bbffd0001014286","5e3f647ec10d051c176daec4","5,4,2,10,6,3,9,8",8,1,0,-1,-560,"ci","10",13,12.193
965,"5e15a5f7082675b7e19b2bbc","5e3f6463280cae1c6f6f6c7b","10,5,9,1",2,6,-2,0,-30960,"ci","1",21,18.483
966,"5dbee94de0a6e839b5a23898","5e3f647819a5ea1c3bf2e5fa","null",0,2,0,-8,1040,"ci","10",16,11.323
967,"5ddbf093c5fa30b39100b0fa","5e3f665f2ee93c1bb2f9746d","4,2,9,1,10,6",4,2,-2,-2,-280,"ci","10",22,32.76
968,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","8,3,4,7",4,5,0,-1,-4320,"ci","5",12,6.238
969,"5dd33261fce6063503a61fd2","5e3f64584425131c4df331b7","null",0,9,0,-1,-1320,"ci","1",15,9.332
970,"5c9b11249cd82b00174fd7ad","5e3f64597b9cc21c318b62a8","9,5,2,4,6",5,4,0,-1,160,"ci","5",2,25.829
971,"5d423b7706811e001ada5b08","5e3f6469fce14d1c41837c87","3,9,7,6,4",3,5,-2,0,-3800,"ci","1",17,36.766
972,"5de301515253b03390043d12","5e3f6473efb86e1c939f60b9","6,10,3",1,2,-2,-5,-9720,"ci","1",28,19.153
973,"5d1d5027558790001a6d4dea","5e3f645e9dd8051c1a6f9342","6,10,7,3",2,2,-2,-4,-14280,"ci","5",28,6.412
974,"5c66e2f32eacb200019ee394","5e3f645a4a6a7f1c24d838c1","10,7,6",2,3,-1,-4,-7240,"ci","5",28,6.362
975,"5cb5d78329f6ff00167f5e24","5e3f64799cfe9b1c6d840626","5",1,1,0,-8,-160,"ci","10",13,5.051
976,"5d6a5a33c5508e001bb4844c","5e3f6479efb86e1c939f60ba","5,3",2,3,0,-5,-13040,"ci","1",26,7.373
977,"5a5e8efcac562400015424ba","5e3f6461194a561c8bdb8a43","1,10,9,4",3,3,-1,-3,-38800,"ci","10",22,14.15
978,"5d1d5027558790001a6d4dea","5e3f645e9dd8051c1a6f9342","2,3,9,8",4,6,0,0,-14080,"ci","5",6,6.086
979,"5cb5d78329f6ff00167f5e24","5e3f64799cfe9b1c6d840626","5,2",2,6,0,-2,-40,"ci","10",3,6.005
980,"5c44b3fe1bbffd0001014286","5e3f647ec10d051c176daec4","3,9",2,7,0,-1,-400,"ci","10",17,11
981,"53981858fdf99b1ccc3f12d9","5e3f646b23323f1b93ea8062","3,7",2,5,0,-3,1080,"ci","1",23,20.229
982,"5c66e2f32eacb200019ee394","5e3f645a4a6a7f1c24d838c1","6,8,9,4,1",3,3,-2,-2,-7920,"ci","5",20,7.481
983,"5dd33261fce6063503a61fd2","5e3f64584425131c4df331b7","3",1,6,0,-3,-1240,"ci","1",24,10.572
984,"5d1d5027558790001a6d4dea","5e3f645e9dd8051c1a6f9342","5",1,9,0,0,-13880,"ci","5",15,4.974
985,"5de301515253b03390043d12","5e3f6473efb86e1c939f60b9","5",1,9,0,0,-9520,"ci","1",15,12.566
986,"5d1e47055538e6001a842e3b","5e3f645423323f1c3c7463b4","3,2,9,7,5",4,5,-1,0,-1960,"ci","10",8,15.723
987,"5cb5d78329f6ff00167f5e24","5e3f64799cfe9b1c6d840626","3,9",2,6,0,-2,80,"ci","10",24,5.168
988,"5ddbf093c5fa30b39100b0fa","5e3f665f2ee93c1bb2f9746d","2,8,6,9,10,3,4",7,1,0,-2,-160,"ci","10",13,15.07
989,"5dbee94de0a6e839b5a23898","5e3f647819a5ea1c3bf2e5fa","null",0,5,0,-5,1040,"ci","10",7,17.695
990,"5a5e8efcac562400015424ba","5e3f6461194a561c8bdb8a43","6,10,3",2,4,-1,-3,-38920,"ci","10",19,11.438
991,"5c66e2f32eacb200019ee394","5e3f645a4a6a7f1c24d838c1","8,7,5,9,3,4",5,4,-1,0,-8120,"ci","5",12,6.573
992,"5e15a5f7082675b7e19b2bbc","5e3f6463280cae1c6f6f6c7b","5,10,6,2,8",1,1,-4,-4,-38920,"ci","1",20,19.008
993,"5cb5d78329f6ff00167f5e24","5e3f64799cfe9b1c6d840626","null",0,5,0,-5,80,"ci","10",14,3.161
994,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","2,5,9,4",4,4,0,-2,-4200,"ci","5",2,10.527
995,"5dd33261fce6063503a61fd2","5e3f64584425131c4df331b7","null",0,4,0,-6,-1280,"ci","1",2,8.571
996,"5cb5d78329f6ff00167f5e24","5e3f64799cfe9b1c6d840626","null",0,7,0,-3,160,"ci","10",4,2.908
997,"5e11dc944fa02a86c7ac97fc","5e3f647c6e80301c453bc782","1,3,7",3,2,0,-5,-80,"ci","10",16,23.69
998,"5d1d5027558790001a6d4dea","5e3f645e9dd8051c1a6f9342","10,9,5,3",4,6,0,0,-13680,"ci","5",24,9.997
999,"5e39b4e8eed08202335f88bb","5e3f6464ce52251bf065935e","9,2,7,4,10",5,5,0,0,-960,"ci","10",11,21.951
1000,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","6,3,7,5",4,5,0,-1,-4040,"ci","5",23,5.267
1001,"5de301515253b03390043d12","5e3f6473efb86e1c939f60b9","9",1,4,0,-5,-9520,"ci","1",2,11.857
1002,"5c66e2f32eacb200019ee394","5e3f645a4a6a7f1c24d838c1","4",1,7,0,-2,-8000,"ci","5",4,7.173
1003,"5cb5d78329f6ff00167f5e24","5e3f64799cfe9b1c6d840626","null",0,5,0,-5,160,"ci","10",25,4.178
1004,"5c9b11249cd82b00174fd7ad","5e3f64597b9cc21c318b62a8","4",1,7,0,-2,280,"ci","5",4,26.419
1005,"5ddbf093c5fa30b39100b0fa","5e3f665f2ee93c1bb2f9746d","4",1,7,0,-2,-40,"ci","10",4,13.344
1006,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","5,2,8",3,1,0,-6,-4080,"ci","5",13,6.334
1007,"5cb5d78329f6ff00167f5e24","5e3f64799cfe9b1c6d840626","5",1,9,0,0,360,"ci","10",15,4.378
1008,"5d1d5027558790001a6d4dea","5e3f645e9dd8051c1a6f9342","4,9,2,5",4,4,0,-2,-13560,"ci","5",2,7.497
1009,"5a5e8efcac562400015424ba","5e3f6461194a561c8bdb8a43","3,7,8,1",4,2,0,-4,-38880,"ci","10",16,13.948
1010,"5dbee94de0a6e839b5a23898","5e3f647819a5ea1c3bf2e5fa","8,10",2,3,0,-5,1040,"ci","10",29,14.585
1011,"5d1e47055538e6001a842e3b","5e3f645423323f1c3c7463b4","6,5,3,7",4,5,0,-1,-1800,"ci","10",23,17.908
1012,"5dd33261fce6063503a61fd2","5e3f64584425131c4df331b7","7,9",2,5,0,-3,-1200,"ci","1",11,13.893
1013,"5dc1d03762ec50143144ac3f","5e3f646781d99c1c0b45cf27","6",0,7,-1,-2,-1200,"ci","1",18,41.557
1014,"5c66e2f32eacb200019ee394","5e3f645a4a6a7f1c24d838c1","10,4,9,8,6,7,2",7,3,0,0,-7800,"ci","5",27,9.055
1015,"5e11dc944fa02a86c7ac97fc","5e3f647c6e80301c453bc782","10,3,8,9",3,2,-1,-4,-240,"ci","10",29,13.308
1016,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","8,5,2,3",4,6,0,0,-3880,"ci","5",3,5.063
1017,"5cb5d78329f6ff00167f5e24","5e3f64799cfe9b1c6d840626","5",1,3,0,-6,320,"ci","10",5,5.474
1018,"5ddbf093c5fa30b39100b0fa","5e3f665f2ee93c1bb2f9746d","5,6,1,7,3,10",6,3,0,-1,120,"ci","10",26,7.378
1019,"5de301515253b03390043d12","5e3f6473efb86e1c939f60b9","9",1,5,0,-4,-9480,"ci","1",20,13.706
1020,"5d1d5027558790001a6d4dea","5e3f645e9dd8051c1a6f9342","2,4,10,9,7",5,5,0,0,-13360,"ci","5",11,8.998
1021,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","5,3,10,9",4,6,0,0,-3680,"ci","5",24,5.547
1022,"5cb5d78329f6ff00167f5e24","5e3f64799cfe9b1c6d840626","6",1,3,0,-6,280,"ci","10",26,5.575
1023,"53981858fdf99b1ccc3f12d9","5e3f646b23323f1b93ea8062","5,7",2,6,0,-2,1200,"ci","10",8,10.243
1024,"5a5e8efcac562400015424ba","5e3f6461194a561c8bdb8a43","2,10,3",3,1,0,-6,-38920,"ci","10",13,10.788
1025,"5dd33261fce6063503a61fd2","5e3f64584425131c4df331b7","null",0,5,0,-5,-1200,"ci","1",20,8.954
1026,"5e15a5f7082675b7e19b2bbc","5e3f6463280cae1c6f6f6c7b","4,3,10,9",2,3,-2,-3,-42840,"ci","1",19,24.894
1027,"5c9b11249cd82b00174fd7ad","5e3f64597b9cc21c318b62a8","8,2,3,9",4,6,0,0,480,"ci","5",6,17.646
1028,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","1",1,5,0,-4,-3640,"ci","5",14,4.816
1029,"5c66e2f32eacb200019ee394","5e3f645a4a6a7f1c24d838c1","null",0,5,0,-5,-7800,"ci","5",19,12.407
1030,"5ddbf093c5fa30b39100b0fa","5e3f665f2ee93c1bb2f9746d","9,3,6",3,7,0,0,320,"ci","10",17,9.826
1031,"5de301515253b03390043d12","5e3f6473efb86e1c939f60b9","3",1,5,0,-4,-9440,"ci","1",7,9.674
1032,"5d1d5027558790001a6d4dea","5e3f645e9dd8051c1a6f9342","8,9,7,6",3,4,-1,-2,-13640,"ci","5",20,9.405
1033,"5aeacc45d9f2be00019341ae","5e3f66afd960941c8cfc0d5e","9,5",2,4,0,-4,40,"ci","10",2,30.37
1034,"5c44b3fe1bbffd0001014286","5e3f647ec10d051c176daec4","2,5,10",2,7,-1,0,-400,"ci","10",21,41.912
1035,"5e11dc944fa02a86c7ac97fc","5e3f647c6e80301c453bc782","4,7,9,2",4,5,0,-1,-80,"ci","10",11,16.965
1036,"5a5e8efcac562400015424ba","5e3f6461194a561c8bdb8a43","6,2,9",3,4,0,-3,-38840,"ci","10",10,10.376
1037,"5e39b4e8eed08202335f88bb","5e3f6464ce52251bf065935e","1,6,10,9,2,4",4,2,-2,-2,-1240,"ci","10",22,29.973
1038,"5dd33261fce6063503a61fd2","5e3f64584425131c4df331b7","10",1,3,0,-6,-1240,"ci","1",29,10.991
1039,"5e15a5f7082675b7e19b2bbc","5e3f6463280cae1c6f6f6c7b","6,8,5,7",1,5,-3,-1,-48680,"ci","1",18,10.181
1040,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","4",1,7,0,-2,-3520,"ci","5",4,7.575
1041,"5c9b11249cd82b00174fd7ad","5e3f64597b9cc21c318b62a8","7,2",1,5,-1,-3,160,"ci","5",8,10.236
1042,"53981858fdf99b1ccc3f12d9","5e3f646b23323f1b93ea8062","3",1,2,0,-7,1120,"ci","10",16,12.348
1043,"5c66e2f32eacb200019ee394","5e3f645a4a6a7f1c24d838c1","4,9,2,7",4,5,0,-1,-7640,"ci","5",11,8.061
1044,"5d423b7706811e001ada5b08","5e3f6469fce14d1c41837c87","5,2,8,3,7,4",4,4,-2,0,-7600,"ci","1",3,55.208
1045,"5ddbf093c5fa30b39100b0fa","5e3f665f2ee93c1bb2f9746d","7,5,4,9,3,2",4,4,-2,0,120,"ci","10",8,9.299
1046,"5dbee94de0a6e839b5a23898","5e3f647819a5ea1c3bf2e5fa","9,4",2,5,0,-3,1120,"ci","10",20,26.019
1047,"5de301515253b03390043d12","5e3f6473efb86e1c939f60b9","6",1,5,0,-4,-9400,"ci","1",25,8.656
1048,"5cb5d78329f6ff00167f5e24","5e3f64799cfe9b1c6d840626","null",0,2,0,-8,160,"ci","10",16,6.456
1049,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","6,10",2,5,0,-3,-3440,"ci","5",25,7.127
1050,"5dd33261fce6063503a61fd2","5e3f64584425131c4df331b7","null",0,5,0,-5,-1240,"ci","1",7,7.968
1051,"5a5e8efcac562400015424ba","5e3f6461194a561c8bdb8a43","3,10",1,4,-1,-4,-39000,"ci","10",7,8.98
1052,"5d1d5027558790001a6d4dea","5e3f645e9dd8051c1a6f9342","5,8,10",3,3,0,-4,-13600,"ci","5",29,4.876
1053,"5c44b3fe1bbffd0001014286","5e3f647ec10d051c176daec4","10,3,6",3,5,0,-2,-280,"ci","10",25,10.07
1054,"5c66e2f32eacb200019ee394","5e3f645a4a6a7f1c24d838c1","3,5,8,10,2",4,5,-1,0,-7840,"ci","5",3,6.836
1055,"5ddbf093c5fa30b39100b0fa","5e3f665f2ee93c1bb2f9746d","4,3,1,9",4,6,0,0,320,"ci","10",30,6.942
1056,"5cb5d78329f6ff00167f5e24","5e3f64799cfe9b1c6d840626","3,8,2",3,6,0,-1,320,"ci","10",6,4.622
1057,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","5",1,9,0,0,-3240,"ci","5",15,3.431
1058,"5e15a5f7082675b7e19b2bbc","5e3f6463280cae1c6f6f6c7b","3,6,9,5",3,6,-1,0,-50480,"ci","1",17,10.511
1059,"5c9b11249cd82b00174fd7ad","5e3f64597b9cc21c318b62a8","2,10",2,4,0,-4,200,"ci","5",10,10.558
1060,"5de301515253b03390043d12","5e3f6473efb86e1c939f60b9","4,8",2,5,0,-3,-9320,"ci","1",12,11.002
1061,"5e11dc944fa02a86c7ac97fc","5e3f647c6e80301c453bc782","5,3",2,6,0,-2,40,"ci","10",24,16.974
1062,"5ddbf093c5fa30b39100b0fa","5e3f665f2ee93c1bb2f9746d","5,10,2",2,7,-1,0,320,"ci","10",21,5.419
1063,"5cb5d78329f6ff00167f5e24","5e3f64799cfe9b1c6d840626","4,8",2,3,0,-5,320,"ci","10",27,5.605
1064,"53981858fdf99b1ccc3f12d9","5e3f646b23323f1b93ea8062","3,10,9,5",4,6,0,0,1320,"ci","10",24,15.649
1065,"5e39b4e8eed08202335f88bb","5e3f6464ce52251bf065935e","2,9,5",3,4,0,-3,-1160,"ci","10",2,17.374
1066,"5dbee94de0a6e839b5a23898","5e3f647819a5ea1c3bf2e5fa","2,7,4,9",4,5,0,-1,1280,"ci","10",11,13.249
1067,"5a5e8efcac562400015424ba","5e3f6461194a561c8bdb8a43","4,7",1,6,-1,-2,-39080,"ci","10",4,9.671
1068,"5dd33261fce6063503a61fd2","5e3f64584425131c4df331b7","null",0,2,0,-8,-1360,"ci","1",16,10.104
1069,"5d1d5027558790001a6d4dea","5e3f645e9dd8051c1a6f9342","3",1,5,0,-4,-13560,"ci","5",7,9.898
1070,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","5,6",2,3,0,-5,-3240,"ci","5",5,9.14
1071,"5c9b11249cd82b00174fd7ad","5e3f64597b9cc21c318b62a8","8,5,9,3,4,7",5,4,-1,0,0,"ci","5",12,8.946
1072,"5c44b3fe1bbffd0001014286","5e3f647ec10d051c176daec4","5,10,3,8",4,3,0,-3,-200,"ci","10",29,11.131
1073,"5cb5d78329f6ff00167f5e24","5e3f64799cfe9b1c6d840626","9",1,7,0,-2,440,"ci","10",17,4.58
1074,"5dc1d03762ec50143144ac3f","5e3f646781d99c1c0b45cf27","5",1,8,0,-1,-1040,"ci","1",21,25.136
1075,"5ddbf093c5fa30b39100b0fa","5e3f665f2ee93c1bb2f9746d","9,3,8,4,7,5",5,4,-1,0,320,"ci","10",12,6.446
1076,"5cb5d78329f6ff00167f5e24","5e3f64799cfe9b1c6d840626","null",0,5,0,-5,440,"ci","10",7,2.924
1077,"5e11dc944fa02a86c7ac97fc","5e3f647c6e80301c453bc782","8,3,2,9",4,6,0,0,240,"ci","10",6,10.22
1078,"5c66e2f32eacb200019ee394","5e3f645a4a6a7f1c24d838c1","6,5,3,1,7",5,3,0,-2,-7720,"ci","5",26,8.231
1079,"5d1d5027558790001a6d4dea","5e3f645e9dd8051c1a6f9342","7,8,5",3,2,0,-5,-13560,"ci","5",16,9.102
1080,"5d1e47055538e6001a842e3b","5e3f645423323f1c3c7463b4","10,3,4,2,1,9,8",4,2,-3,-1,-2240,"ci","10",7,49.577
1081,"5d6a5a33c5508e001bb4844c","5e3f6479efb86e1c939f60ba","5",1,3,0,-6,-13080,"ci","10",5,4.279
1082,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","5,3,1,6",4,3,0,-3,-3160,"ci","5",26,7.714
1083,"5ddbf093c5fa30b39100b0fa","5e3f665f2ee93c1bb2f9746d","8,3,2,4,5",4,5,-1,0,320,"ci","10",3,5.362
1084,"5dbee94de0a6e839b5a23898","5e3f647819a5ea1c3bf2e5fa","9,5,2",3,4,0,-3,1360,"ci","10",2,12.228
1085,"5c44b3fe1bbffd0001014286","5e3f647ec10d051c176daec4","2,4,5,9",4,4,0,-2,-80,"ci","10",2,9.512
1086,"5a5e8efcac562400015424ba","5e3f6461194a561c8bdb8a43","9",1,6,0,-3,-39000,"ci","10",1,13.764
1087,"5cb5d78329f6ff00167f5e24","5e3f64799cfe9b1c6d840626","6",0,3,-1,-6,200,"ci","10",28,7.47
1088,"5de301515253b03390043d12","5e3f6473efb86e1c939f60b9","4,9",2,6,0,-2,-9200,"ci","1",30,17.595
1089,"5e15a5f7082675b7e19b2bbc","5e3f6463280cae1c6f6f6c7b","10,7,3,4",3,1,-1,-5,-52480,"ci","1",16,22.252
1090,"5dc1d03762ec50143144ac3f","5e3f646781d99c1c0b45cf27","5,10,3",3,6,0,-1,-880,"ci","1",24,11.188
1091,"5d1d5027558790001a6d4dea","5e3f645e9dd8051c1a6f9342","10,6,3",3,5,0,-2,-13440,"ci","5",25,6.164
1092,"5cb5d78329f6ff00167f5e24","5e3f64799cfe9b1c6d840626","null",0,8,0,-2,320,"ci","10",18,2.626
1093,"5c66e2f32eacb200019ee394","5e3f645a4a6a7f1c24d838c1","8,5,6",1,6,-2,-1,-8360,"ci","5",18,8.252
1094,"5aeacc45d9f2be00019341ae","5e3f66afd960941c8cfc0d5e","null",0,7,0,-3,120,"ci","10",4,37.014
1095,"5e39b4e8eed08202335f88bb","5e3f6464ce52251bf065935e","8,2,3,5,10,6,4",7,1,0,-2,-1040,"ci","10",13,18.417
1096,"5ddbf093c5fa30b39100b0fa","5e3f665f2ee93c1bb2f9746d","6,3,10,4,8,7",5,4,-1,0,320,"ci","10",25,7.881
1097,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","7",1,2,0,-7,-3240,"ci","5",16,9.1
1098,"5dbee94de0a6e839b5a23898","5e3f647819a5ea1c3bf2e5fa","5,9,10,3",4,6,0,0,1560,"ci","10",24,8.824
1099,"5cb5d78329f6ff00167f5e24","5e3f64799cfe9b1c6d840626","5",1,6,0,-3,400,"ci","10",8,3.738
1100,"5c44b3fe1bbffd0001014286","5e3f647ec10d051c176daec4","9,2,3,8",4,6,0,0,120,"ci","10",6,8.466
1101,"5c9b11249cd82b00174fd7ad","5e3f64597b9cc21c318b62a8","9,3,1,2",4,5,0,-1,160,"ci","5",14,19.415
1102,"5d1d5027558790001a6d4dea","5e3f645e9dd8051c1a6f9342","2,3,5,8,10",4,5,-1,0,-13640,"ci","5",3,5.709
1103,"53981858fdf99b1ccc3f12d9","5e3f646b23323f1b93ea8062","8,9",2,6,0,-2,1440,"ci","10",1,24.036
1104,"5a5e8efcac562400015424ba","5e3f6461194a561c8bdb8a43","3,5",2,3,0,-5,-39000,"ci","10",29,8.891
1105,"5c66e2f32eacb200019ee394","5e3f645a4a6a7f1c24d838c1","6,10,2",3,4,0,-3,-8280,"ci","5",10,5.833
1106,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","8,3,9,2",4,6,0,0,-3040,"ci","5",6,4.992
1107,"5de301515253b03390043d12","5e3f6473efb86e1c939f60b9","9,3",2,7,0,-1,-9040,"ci","1",17,9.422
